id,bike_name,city_posted,km_driven,color,fuel_type,price,model_year,owner_type,url
42019,"Royal Enfield Thunderbird 350",Delhi,12000,red,Petrol,120000,2014,FirstOwner,http://www.bikedekho.com/
42021,"Hero Motocorp Ignitor 125 Disc",Bangalore,14000,red,Petrol,52000,2013,FirstOwner,http://www.bikedekho.com/
42022,"Hero Honda Splendor Plus",Bangalore,7000,blue,Petrol,27000,2005,FirstOwner,http://www.bikedekho.com/
42023,"Honda Stunner CBF Self Disc Alloy",Bangalore,27823,black,Petrol,39999,2012,FirstOwner,http://www.bikedekho.com/
42024,"Honda CB Trigger STD",Bangalore,6000,red,Petrol,75000,2015,FirstOwner,http://www.bikedekho.com/
42025,"Honda CBR 150R Deluxe",Bangalore,3300,red,Petrol,120000,2014,FirstOwner,http://www.bikedekho.com/
42026,"Royal Enfield Classic 350",Bangalore,400,white,Petrol,150000,2015,FirstOwner,http://www.bikedekho.com/
42027,"Suzuki Fiero STD",Bangalore,70000,black,Petrol,37000,2001,SecondOwner,http://www.bikedekho.com/
42028,"Yamaha RX 100 STD",Bangalore,38000,maroon,Petrol,38000,1995,ThirdOwner,http://www.bikedekho.com/
42029,"TVS Apache RTR 160",Bangalore,27000,black,Petrol,47999,2011,SecondOwner,http://www.bikedekho.com/
42030,"Yamaha FZ16",Bangalore,7000,black,Petrol,69999,2013,FirstOwner,http://www.bikedekho.com/
42031,"Yamaha Ybr 110",Bangalore,27000,black,Petrol,24000,2010,FirstOwner,http://www.bikedekho.com/
42032,"Yamaha YZF R15 Version 2.0",Bangalore,16000,grey,Petrol,100000,2014,FirstOwner,http://www.bikedekho.com/
42033,"Yamaha RX 135 STD",Bangalore,29000,maroon,Petrol,27000,1996,FirstOwner,http://www.bikedekho.com/
42034,"Bajaj Pulsar 200 NS",Mumbai,5500,black,Petrol,85000,2015,FirstOwner,http://www.bikedekho.com/
42035,"Bajaj Pulsar 200 NS",Mumbai,20000,black,Petrol,54999,2013,SecondOwner,http://www.bikedekho.com/
42036,"Bajaj Pulsar 150cc Dtsi",Mumbai,24000,red,Petrol,34999,2011,SecondOwner,http://www.bikedekho.com/
42037,"Bajaj Pulsar 180cc Dtsi",Mumbai,22000,red,Petrol,37999,2010,FirstOwner,http://www.bikedekho.com/
42038,"Bajaj Pulsar 150cc Dtsi",Mumbai,52500,red,Petrol,25000,2006,FirstOwner,http://www.bikedekho.com/
42039,"Hero Honda Karizma R",Mumbai,20000,red,Petrol,24999,2004,FirstOwner,http://www.bikedekho.com/
42040,"Hero Honda Cbz Xtreme Self Start",Mumbai,29000,black,Petrol,34999,2010,FirstOwner,http://www.bikedekho.com/
42041,"Hero Honda Glamour",Mumbai,40000,black,Petrol,25000,2010,SecondOwner,http://www.bikedekho.com/
42042,"Honda Unicorn Alloy",Mumbai,30000,black,Petrol,30000,2008,SecondOwner,http://www.bikedekho.com/
42043,"Honda Unicorn Alloy",Mumbai,36200,silver,Petrol,34999,2007,FirstOwner,http://www.bikedekho.com/
42044,"KTM Duke 200",Delhi,2345,red,Petrol,5000,2014,SecondOwner,http://www.bikedekho.com/
42045,"Kawasaki Ninja 250r",Mumbai,17000,black,Petrol,190000,2013,FirstOwner,http://www.bikedekho.com/
42046,"Mahindra Centuro NXT",Mumbai,1000,black,Petrol,52999,2015,FirstOwner,http://www.bikedekho.com/
42047,"TVS Apache RTR 160",Mumbai,27000,grey,Petrol,30000,2008,SecondOwner,http://www.bikedekho.com/
42048,"Yamaha RX 100 STD",Mumbai,60000,red,Petrol,44999,1990,SecondOwner,http://www.bikedekho.com/
42049,"Yamaha YZF R15",Mumbai,4500,yellow,Petrol,63000,2010,FirstOwner,http://www.bikedekho.com/
42053,"Yamaha YZF R15",Bangalore,17000,red,Petrol,79000,2012,FirstOwner,http://www.bikedekho.com/
42066,"Bajaj Pulsar 150cc Dtsi",Delhi,100000,black,Petrol,7600,2003,FirstOwner,http://www.bikedekho.com/
42104,"Bajaj Pulsar 150cc Dtsi",Delhi,35000,red,Petrol,35000,2010,FirstOwner,http://www.bikedekho.com/
42105,"Bajaj Discover 125 M Disc",Delhi,14000,silver,Petrol,39999,2014,FirstOwner,http://www.bikedekho.com/
42106,"Bajaj Pulsar 150cc Dtsi",Delhi,13000,black,Petrol,45000,2010,FirstOwner,http://www.bikedekho.com/
42107,"Bajaj Xcd 135 Dtssi Self Start",Delhi,39000,black,Petrol,20999,2010,FirstOwner,http://www.bikedekho.com/
42108,"Bajaj Discover 100",Delhi,42000,black,Petrol,34999,2013,FirstOwner,http://www.bikedekho.com/
42109,"Bajaj Platina 100 Alloy Wheel KS",Delhi,37000,black,Petrol,25000,2011,FirstOwner,http://www.bikedekho.com/
42110,"Bajaj Pulsar 135",Delhi,17000,black,Petrol,23000,2012,SecondOwner,http://www.bikedekho.com/
42111,"Bajaj Discover 125 St",Delhi,53000,black,Petrol,19999,2006,FirstOwner,http://www.bikedekho.com/
42112,"Bajaj Pulsar 180cc Dtsi",Delhi,35000,black,Petrol,29999,2009,FirstOwner,http://www.bikedekho.com/
42113,"Bajaj Discover 150 S Drum",Delhi,26000,green,Petrol,30000,2011,ThirdOwner,http://www.bikedekho.com/
42114,"Hero Honda Passion Pro",Delhi,7500,black,Petrol,34000,2012,FirstOwner,http://www.bikedekho.com/
42116,"Hero Honda Glamour",Delhi,200000,black,Petrol,18000,2007,FirstOwner,http://www.bikedekho.com/
42118,"Hero Honda Karizma R",Delhi,17000,yellow,Petrol,29999,2008,FirstOwner,http://www.bikedekho.com/
42119,"Hero Honda Glamour",Delhi,21000,red,Petrol,26000,2000,FirstOwner,http://www.bikedekho.com/
42120,"Honda CBR 250R Standard",Delhi,25000,silver,Petrol,95000,2011,FirstOwner,http://www.bikedekho.com/
42121,"KTM Duke 200",Delhi,11000,white,Petrol,110000,2014,FirstOwner,http://www.bikedekho.com/
42122,"Hero Honda Passion Plus",Delhi,54000,red,Petrol,19999,2009,FirstOwner,http://www.bikedekho.com/
42123,"Honda Stunner CBF Self Disc Alloy",Delhi,17000,black,Petrol,24999,2011,FirstOwner,http://www.bikedekho.com/
42124,"Royal Enfield Bullet 350",Delhi,70000,black,Petrol,64000,2002,FirstOwner,http://www.bikedekho.com/
42125,"Royal Enfield Thunderbird 350",Delhi,13500,red,Petrol,40000,2005,FirstOwner,http://www.bikedekho.com/
42126,"Royal Enfield Bullet 500",Delhi,8000,red,Petrol,150000,2014,FirstOwner,http://www.bikedekho.com/
42127,"Royal Enfield Bullet 350",Delhi,18000,black,Petrol,85000,2005,SecondOwner,http://www.bikedekho.com/
42129,"Royal Enfield Machismo 350",Delhi,36000,black,Petrol,69999,2002,FirstOwner,http://www.bikedekho.com/
42130,"TVS Apache RTR 160",Delhi,14500,white,Petrol,59000,2014,FirstOwner,http://www.bikedekho.com/
42131,"Royal Enfield Bullet 350",Delhi,63000,black,Petrol,52000,1986,ThirdOwner,http://www.bikedekho.com/
42132,"TVS Apache RTR 160",Delhi,27800,black,Petrol,39999,2012,FirstOwner,http://www.bikedekho.com/
42133,"Yamaha YZF R15 Version 2.0",Delhi,7000,blue,Petrol,80000,2014,FirstOwner,http://www.bikedekho.com/
42135,"Yamaha FZ16",Delhi,3010,black,Petrol,47999,2011,FirstOwner,http://www.bikedekho.com/
42136,"Yamaha Gladiator Ss",Delhi,17800,black,Petrol,27999,2011,FirstOwner,http://www.bikedekho.com/
42137,"Yamaha YZF R15 Version 2.0",Delhi,7000,black,Petrol,95000,2014,FirstOwner,http://www.bikedekho.com/
42138,"Yamaha Gladiator Ss",Delhi,31000,black,Petrol,19000,2010,FirstOwner,http://www.bikedekho.com/
42146,"Bajaj Pulsar 150cc Dtsi",Bangalore,40000,black,Petrol,19000,2005,FirstOwner,http://www.bikedekho.com/
42147,"Bajaj Pulsar 150cc Dtsi",Bangalore,30000,blue,Petrol,49999,2011,FirstOwner,http://www.bikedekho.com/
42148,"Bajaj Pulsar 200 NS",Bangalore,29000,yellow,Petrol,59999,2012,SecondOwner,http://www.bikedekho.com/
42149,"Bajaj Pulsar 150cc Dtsi",Bangalore,20000,black,Petrol,45000,2010,FirstOwner,http://www.bikedekho.com/
42150,"Bajaj Avenger 220",Bangalore,31000,black,Petrol,54999,2009,SecondOwner,http://www.bikedekho.com/
42151,"Bajaj Discover 100",Bangalore,26000,black,Petrol,35000,2013,FirstOwner,http://www.bikedekho.com/
42152,"Bajaj Pulsar 150cc Dtsi",Bangalore,35000,black,Petrol,23999,2008,SecondOwner,http://www.bikedekho.com/
42153,"Bajaj Pulsar 180cc Dtsi",Bangalore,26000,red,Petrol,42000,2009,SecondOwner,http://www.bikedekho.com/
42154,"Bajaj Pulsar 150cc Dtsi",Bangalore,26000,red,Petrol,34000,2007,SecondOwner,http://www.bikedekho.com/
42155,"Bajaj Pulsar 180cc Dtsi",Bangalore,22000,black,Petrol,59999,2013,FirstOwner,http://www.bikedekho.com/
42156,"Hero Motocorp Xtreme Single Disc",Bangalore,8000,black,Petrol,64000,2014,FirstOwner,http://www.bikedekho.com/
42157,"Hero Honda Karizma R",Bangalore,40000,black,Petrol,49999,2012,FirstOwner,http://www.bikedekho.com/
42158,"Hero Honda Splendor Plus",Bangalore,41000,blue,Petrol,25999,2006,FirstOwner,http://www.bikedekho.com/
42159,"Hero Honda Passion Pro",Bangalore,50000,black,Petrol,35000,2010,FirstOwner,http://www.bikedekho.com/
42160,"Hero Honda Splendor Super",Bangalore,70000,black,Petrol,22000,2002,FirstOwner,http://www.bikedekho.com/
42161,"Honda Shine Self Disc Alloy",Bangalore,58000,red,Petrol,24999,2006,SecondOwner,http://www.bikedekho.com/
42162,"Honda Unicorn Alloy",Bangalore,50000,black,Petrol,49999,2012,FirstOwner,http://www.bikedekho.com/
42163,"Honda Stunner CBF Self Disc Alloy",Bangalore,23000,green,Petrol,50000,2012,FirstOwner,http://www.bikedekho.com/
42164,"Bajaj Boxer CT 100",Bangalore,70000,black,Petrol,19999,2001,FirstOwner,http://www.bikedekho.com/
42165,"Royal Enfield Thunderbird 350",Bangalore,31000,silver,Petrol,90000,2012,FirstOwner,http://www.bikedekho.com/
42166,"Royal Enfield Thunderbird 500",Bangalore,11000,black,Petrol,150000,2013,FirstOwner,http://www.bikedekho.com/
42167,"Royal Enfield Thunderbird 350",Bangalore,8000,red,Petrol,150000,2012,FirstOwner,http://www.bikedekho.com/
42168,"Royal Enfield Classic Chrome",Bangalore,15000,silver,Petrol,140000,2011,FirstOwner,http://www.bikedekho.com/
42169,"Suzuki Samurai STD",Bangalore,70000,green,Petrol,12999,2001,FirstOwner,http://www.bikedekho.com/
42170,"TVS Victor 110",Bangalore,77000,silver,Petrol,16999,2004,FirstOwner,http://www.bikedekho.com/
42171,"TVS Victor 110",Bangalore,35000,black,Petrol,19000,2005,FirstOwner,http://www.bikedekho.com/
42172,"Yamaha FZ16",Bangalore,45000,black,Petrol,39999,2010,FirstOwner,http://www.bikedekho.com/
42173,"Yamaha RX 135 STD",Bangalore,55000,black,Petrol,45000,2003,SecondOwner,http://www.bikedekho.com/
42174,"Yamaha RX 100 STD",Bangalore,50000,silver,Petrol,19999,1986,FourthOwner,http://www.bikedekho.com/
42179,"Royal Enfield Thunderbird 350",Bangalore,31000,silver,Petrol,100000,2013,FirstOwner,http://www.bikedekho.com/
42181,"Bajaj Avenger Dtsi",Mumbai,11800,black,Petrol,37999,2009,SecondOwner,http://www.bikedekho.com/
42182,"Hero Honda Cbz Xtreme Self Start",Mumbai,21000,red,Petrol,45000,2013,FirstOwner,http://www.bikedekho.com/
42183,"Hero Motocorp Impulse 150",Mumbai,28000,orange,Petrol,49999,2012,FirstOwner,http://www.bikedekho.com/
42184,"Hero Honda Passion Plus",Mumbai,100000,black,Petrol,12500,2001,FourthOwner,http://www.bikedekho.com/
42185,"Hero Honda Passion Plus",Mumbai,48000,red,Petrol,20999,2009,SecondOwner,http://www.bikedekho.com/
42186,"Honda Shine Self Disc Alloy",Mumbai,26000,grey,Petrol,44000,2013,FirstOwner,http://www.bikedekho.com/
42187,"Hero MotoCorp Passion Pro Self Drum Alloy",Mumbai,5000,black,Petrol,54999,2015,FirstOwner,http://www.bikedekho.com/
42188,"Honda Unicorn Alloy",Mumbai,40000,black,Petrol,32000,2009,SecondOwner,http://www.bikedekho.com/
42189,"Honda Unicorn Alloy",Mumbai,40000,black,Petrol,45000,2011,FirstOwner,http://www.bikedekho.com/
42190,"Honda Dream Yuga Self Drum Alloy",Mumbai,2845,black,Petrol,41999,2014,FirstOwner,http://www.bikedekho.com/
42191,"Royal Enfield Classic 500",Mumbai,40000,black,Petrol,120000,2012,FirstOwner,http://www.bikedekho.com/
42192,"Yamaha FZ16",Mumbai,8700,black,Petrol,51000,2011,FirstOwner,http://www.bikedekho.com/
42193,"Yamaha FZ S",Mumbai,30000,blue,Petrol,47000,2013,FirstOwner,http://www.bikedekho.com/
42194,"Yamaha YZF R15",Mumbai,26775,black,Petrol,54999,2008,SecondOwner,http://www.bikedekho.com/
42195,"Ideal Jawa Yezdi 250",Mumbai,100000,black,Petrol,110000,1981,ThirdOwner,http://www.bikedekho.com/
42196,"TVS Fiero F2 Drum",Mumbai,75000,black,Petrol,15000,2004,FirstOwner,http://www.bikedekho.com/
42211,"Bajaj Pulsar 150cc Dtsi",Mumbai,50000,silver,Petrol,13000,2004,SecondOwner,http://www.bikedekho.com/
42259,"Bajaj Pulsar 180cc Dtsi",Bangalore,43000,black,Petrol,35000,2010,FirstOwner,http://www.bikedekho.com/
42260,"Yamaha YZF R15 Version 2.0",Mumbai,15000,red,Petrol,50000,2014,FirstOwner,http://www.bikedekho.com/
42261,"Hero Motocorp Xtreme Double Disc",Delhi,38000,black,Petrol,50000,2013,FirstOwner,http://www.bikedekho.com/
42264,"Bajaj Pulsar 150cc Dtsi",Delhi,30000,red,Petrol,23999,2009,FirstOwner,http://www.bikedekho.com/
42265,"Bajaj Pulsar 150cc Dtsi",Delhi,50000,black,Petrol,14999,2006,ThirdOwner,http://www.bikedekho.com/
42266,"Bajaj Pulsar 150cc Dtsi",Bangalore,70000,black,Petrol,14000,2003,ThirdOwner,http://www.bikedekho.com/
42267,"Hero Honda Cbz Xtreme Self Start",Bangalore,60000,black,Petrol,19999,2006,FirstOwner,http://www.bikedekho.com/
42268,"Royal Enfield Classic 350",Bangalore,9000,black,Petrol,130000,2014,FirstOwner,http://www.bikedekho.com/
42269,"Honda Shine Self Disc Alloy",Mumbai,27000,maroon,Petrol,32000,2010,SecondOwner,http://www.bikedekho.com/
42394,"Bajaj Pulsar 220F Dtsi",Mumbai,21000,black,Petrol,45000,2013,SecondOwner,http://www.bikedekho.com/
42404,"Bajaj Discover 125 M Drum",Bangalore,4100,red,Petrol,36000,2014,FirstOwner,http://www.bikedekho.com/
42426,"Honda CBR 250R ABS",Mumbai,12500,red,Petrol,150000,2014,FirstOwner,http://www.bikedekho.com/
42444,"Royal Enfield Classic 350",Mumbai,25000,black,Petrol,95000,2011,FirstOwner,http://www.bikedekho.com/
42446,"Hero Honda Passion Plus",Mumbai,65000,blue,Petrol,19999,2005,FirstOwner,http://www.bikedekho.com/
42447,"Bajaj Discover 100 M Disc",Mumbai,20000,maroon,Petrol,45000,2014,FirstOwner,http://www.bikedekho.com/
42448,"Hero Honda Splendor Pro",Mumbai,68000,black,Petrol,24000,2000,SecondOwner,http://www.bikedekho.com/
42449,"Yamaha Fazer Sport",Mumbai,30000,red,Petrol,39000,2009,FirstOwner,http://www.bikedekho.com/
42450,"Yamaha SZ S",Mumbai,16000,grey,Petrol,21999,2011,FirstOwner,http://www.bikedekho.com/
42451,"Yamaha FZ16",Mumbai,20000,black,Petrol,37000,2010,FirstOwner,http://www.bikedekho.com/
42453,"Tvs Star City",Mumbai,16000,black,Petrol,19999,2008,FirstOwner,http://www.bikedekho.com/
42454,"Royal Enfield Bullet 350 Twinspark",Mumbai,80000,silver,Petrol,78000,1985,ThirdOwner,http://www.bikedekho.com/
42456,"Kawasaki Eliminator 175",Mumbai,15000,black,Petrol,44999,2004,SecondOwner,http://www.bikedekho.com/
42457,"Kawasaki Ninja 250r",Mumbai,41000,black,Petrol,160000,2012,FirstOwner,http://www.bikedekho.com/
42458,"Kawasaki Eliminator 175",Mumbai,30000,red,Petrol,35999,2003,FourthOwner,http://www.bikedekho.com/
42459,"Honda Dio",Mumbai,400,red,Petrol,54999,2015,FirstOwner,http://www.bikedekho.com/
42460,"Honda Unicorn Alloy",Mumbai,60000,black,Petrol,32999,2009,FirstOwner,http://www.bikedekho.com/
42461,"Honda Unicorn Alloy",Mumbai,45000,black,Petrol,32000,2007,SecondOwner,http://www.bikedekho.com/
42462,"Honda Shine Kick Drum Spoke",Mumbai,40000,black,Petrol,16999,2006,FirstOwner,http://www.bikedekho.com/
42463,"Honda Unicorn Alloy",Mumbai,20000,black,Petrol,61999,2013,SecondOwner,http://www.bikedekho.com/
42464,"Honda Unicorn Alloy",Mumbai,20000,silver,Petrol,61999,2013,FirstOwner,http://www.bikedekho.com/
42465,"Honda CB Twister Self Disc Alloy",Mumbai,17232,white,Petrol,32000,2012,FirstOwner,http://www.bikedekho.com/
42466,"Honda Unicorn Alloy",Mumbai,3000,silver,Petrol,64999,2012,FirstOwner,http://www.bikedekho.com/
42467,"Hero Honda Passion Pro",Mumbai,30000,black,Petrol,34999,2012,FirstOwner,http://www.bikedekho.com/
42468,"Hero Honda CBZ Disc",Mumbai,70000,red,Petrol,14000,2002,SecondOwner,http://www.bikedekho.com/
42469,"Hero Honda CBZ Disc",Mumbai,55000,black,Petrol,19999,2002,FirstOwner,http://www.bikedekho.com/
42470,"Hero Honda Splendor Super",Mumbai,30000,red,Petrol,21999,2002,SecondOwner,http://www.bikedekho.com/
42471,"Bajaj Discover 150 S Disc",Mumbai,35000,black,Petrol,26000,2010,FirstOwner,http://www.bikedekho.com/
42472,"Bajaj Pulsar 150cc Dtsi",Mumbai,60000,black,Petrol,11999,2004,FirstOwner,http://www.bikedekho.com/
42473,"Bajaj Avenger 180",Mumbai,32000,black,Petrol,24999,2006,SecondOwner,http://www.bikedekho.com/
42474,"Bajaj Discover 125 St",Mumbai,30000,black,Petrol,37000,2013,FirstOwner,http://www.bikedekho.com/
42475,"Bajaj Pulsar 135",Mumbai,50000,black,Petrol,24000,2010,FirstOwner,http://www.bikedekho.com/
42476,"Bajaj Pulsar 150cc Dtsi",Mumbai,8600,black,Petrol,47000,2011,FirstOwner,http://www.bikedekho.com/
42477,"Bajaj CT 100 Spoke",Mumbai,24000,black,Petrol,14999,2006,SecondOwner,http://www.bikedekho.com/
42478,"Bajaj Pulsar 150cc Dtsi",Mumbai,55000,red,Petrol,17000,2007,SecondOwner,http://www.bikedekho.com/
42479,"Bajaj Pulsar 135",Mumbai,39000,black,Petrol,22999,2011,FirstOwner,http://www.bikedekho.com/
42480,"Bajaj Pulsar 150cc Dtsi",Mumbai,55000,black,Petrol,15000,2003,SecondOwner,http://www.bikedekho.com/
42481,"Bajaj Avenger 180",Mumbai,10000,black,Petrol,34999,2005,SecondOwner,http://www.bikedekho.com/
42482,"Bajaj Pulsar 200 NS",Mumbai,57000,red,Petrol,25999,2008,FirstOwner,http://www.bikedekho.com/
42493,"Honda Shine Self Disc Alloy",Mumbai,20000,black,Petrol,39999,2012,FirstOwner,http://www.bikedekho.com/
42495,"Yamaha YZF R15 Version 2.0",Bangalore,41000,red,Petrol,75000,2013,FirstOwner,http://www.bikedekho.com/
42496,"Yamaha RX 135 STD",Bangalore,45000,blue,Petrol,27999,1998,SecondOwner,http://www.bikedekho.com/
42497,"Yamaha YZF R15 Version 2.0",Bangalore,3000,blue,Petrol,99999,2014,FirstOwner,http://www.bikedekho.com/
42498,"Yamaha YZF R15 Version 2.0",Bangalore,20000,red,Petrol,89999,2012,FirstOwner,http://www.bikedekho.com/
42500,"Yamaha YZF R15 Version 2.0",Bangalore,9200,blue,Petrol,84999,2012,FirstOwner,http://www.bikedekho.com/
42501,"TVS Apache RTR 160",Bangalore,51000,black,Petrol,31999,2007,FirstOwner,http://www.bikedekho.com/
42505,"Yamaha FZ16",Mumbai,8600,red,Petrol,47500,2013,FirstOwner,http://www.bikedekho.com/
42523,"Bajaj Pulsar 180cc Dtsi",Delhi,56906,black,Petrol,28000,2008,SecondOwner,http://www.bikedekho.com/
42524,"Bajaj Pulsar 150cc Dtsi",Delhi,40000,Cherry,Petrol,25999,2006,FirstOwner,http://www.bikedekho.com/
42525,"Bajaj Pulsar 135",Delhi,36000,red,Petrol,40000,2012,FirstOwner,http://www.bikedekho.com/
42527,"Bajaj Discover 100",Delhi,39000,blue,Petrol,27000,2011,FirstOwner,http://www.bikedekho.com/
42528,"Bajaj Avenger Dtsi",Delhi,11000,black,Petrol,34999,2010,FirstOwner,http://www.bikedekho.com/
42529,"Bajaj Pulsar 135",Delhi,6000,black,Petrol,39999,2013,FirstOwner,http://www.bikedekho.com/
42530,"Royal Enfield Bullet 350",Delhi,60000,black,Petrol,92000,1994,SecondOwner,http://www.bikedekho.com/
42531,"Bajaj Pulsar 180cc Dtsi",Delhi,20000,blue,Petrol,24999,2009,SecondOwner,http://www.bikedekho.com/
42532,"Bajaj Platina ES 100 Alloy",Delhi,39000,blue,Petrol,21999,2009,FirstOwner,http://www.bikedekho.com/
42533,"Bajaj Pulsar 180cc Dtsi",Delhi,30000,blue,Petrol,29000,2011,SecondOwner,http://www.bikedekho.com/
42534,"Yamaha FZ S",Delhi,25000,black,Petrol,42000,2011,FirstOwner,http://www.bikedekho.com/
42535,"Bajaj Pulsar 135",Delhi,27034,black,Petrol,24999,2010,SecondOwner,http://www.bikedekho.com/
42536,"Bajaj Pulsar 135",Delhi,40000,black,Petrol,25000,2010,FirstOwner,http://www.bikedekho.com/
42537,"Hero Honda Splendor Pro",Delhi,9300,black,Petrol,41999,2014,FirstOwner,http://www.bikedekho.com/
42538,"Hero Honda Cbz Xtreme Self Start",Delhi,22000,black,Petrol,31999,2012,FirstOwner,http://www.bikedekho.com/
42539,"Hero Honda Splendor Plus",Delhi,25400,black,Petrol,35999,2013,FirstOwner,http://www.bikedekho.com/
42540,"Hero Honda Splendor Plus",Delhi,23000,black,Petrol,28000,2011,SecondOwner,http://www.bikedekho.com/
42541,"Hero Motocorp Splendor Ismart Drum Self Spoke",Delhi,2000,black,Petrol,52500,2015,FirstOwner,http://www.bikedekho.com/
42542,"Hero Honda Cbz Xtreme Self Start",Delhi,40000,black,Petrol,44999,2012,FirstOwner,http://www.bikedekho.com/
42543,"Hero Honda Passion Plus",Delhi,75000,black,Petrol,25000,2009,FirstOwner,http://www.bikedekho.com/
42545,"Hero Honda Passion Pro",Delhi,50000,black,Petrol,29999,2010,FirstOwner,http://www.bikedekho.com/
42546,"Hero Honda Karizma R",Delhi,20500,yellow,Petrol,38000,2006,FirstOwner,http://www.bikedekho.com/
42547,"Hero Honda Cbz Xtreme Self Start",Delhi,17207,black,Petrol,30999,2011,FirstOwner,http://www.bikedekho.com/
42548,"Honda Unicorn Alloy",Delhi,35000,black,Petrol,17999,2007,SecondOwner,http://www.bikedekho.com/
42549,"Honda Stunner CBF Self Disc Alloy",Delhi,57000,black,Petrol,21000,2010,SecondOwner,http://www.bikedekho.com/
42550,"Hero Honda Ambition Drum Kick",Delhi,55000,maroon,Petrol,16000,2005,SecondOwner,http://www.bikedekho.com/
42551,"KTM Duke 200",Delhi,3000,black,Petrol,110000,2012,FirstOwner,http://www.bikedekho.com/
42552,"Royal Enfield Machismo 350",Delhi,45000,grey,Petrol,44000,2005,SecondOwner,http://www.bikedekho.com/
42553,"Royal Enfield Bullet 350",Delhi,50000,blue,Petrol,50000,1988,SecondOwner,http://www.bikedekho.com/
42554,"Royal Enfield Bullet Classic 350",Delhi,32000,black,Petrol,54999,1995,SecondOwner,http://www.bikedekho.com/
42555,"Royal Enfield Bullet Electra Twinspark",Delhi,15000,black,Petrol,95000,2013,FirstOwner,http://www.bikedekho.com/
42556,"Royal Enfield Bullet 350 Twinspark",Delhi,200,white,Petrol,160000,2015,FirstOwner,http://www.bikedekho.com/
42557,"Royal Enfield Thunderbird 350",Delhi,30000,black,Petrol,97999,2006,SecondOwner,http://www.bikedekho.com/
42558,"TVS Apache RTR 160",Delhi,44000,black,Petrol,44000,2012,SecondOwner,http://www.bikedekho.com/
42559,"Suzuki MAX100 STD",Delhi,30000,red,Petrol,10000,2002,FirstOwner,http://www.bikedekho.com/
42560,"TVS Star City Spoke",Delhi,70000,red,Petrol,11999,2006,SecondOwner,http://www.bikedekho.com/
42561,"TVS Jive",Delhi,35000,blue,Petrol,25000,2011,FirstOwner,http://www.bikedekho.com/
42562,"Yamaha YZF R15 Version 2.0",Delhi,15000,red,Petrol,59999,2011,SecondOwner,http://www.bikedekho.com/
42563,"Yamaha Fazer Fi Version 2.0",Delhi,5300,red,Petrol,53000,2013,FirstOwner,http://www.bikedekho.com/
42564,"Yamaha SZ RR",Delhi,16000,red,Petrol,34999,2011,FirstOwner,http://www.bikedekho.com/
42565,"Yamaha FZ S",Delhi,9500,black,Petrol,64999,2013,FirstOwner,http://www.bikedekho.com/
42566,"Yamaha SZ RR Version 2.0",Delhi,2800,red,Petrol,50000,2012,FirstOwner,http://www.bikedekho.com/
42573,"Honda CB Twister Self Drum Alloy",Delhi,13000,black,Petrol,28000,2011,FirstOwner,http://www.bikedekho.com/
42575,"Honda Shine Self Disc Alloy",Delhi,50000,black,Petrol,29999,2010,FirstOwner,http://www.bikedekho.com/
42583,"Yamaha FZS FI Version 2.0",Delhi,26000,black,Petrol,30999,2011,FirstOwner,http://www.bikedekho.com/
42586,"Bajaj Pulsar 150cc Dtsi",Bangalore,42000,black,Petrol,29999,2007,ThirdOwner,http://www.bikedekho.com/
42587,"Bajaj Pulsar 150cc Dtsi",Bangalore,33000,red,Petrol,46999,2011,FirstOwner,http://www.bikedekho.com/
42588,"Bajaj Discover 100",Bangalore,52500,black,Petrol,21999,2006,FirstOwner,http://www.bikedekho.com/
42589,"Bajaj Boxer 150",Bangalore,86000,black,Petrol,10999,2000,FirstOwner,http://www.bikedekho.com/
42590,"Bajaj Pulsar 150cc Dtsi",Bangalore,60000,black,Petrol,19999,2006,FirstOwner,http://www.bikedekho.com/
42592,"Bajaj Pulsar 150cc Dtsi",Bangalore,38000,black,Petrol,32000,2011,FirstOwner,http://www.bikedekho.com/
42593,"Bajaj Discover 150 F Standard",Bangalore,12000,black,Petrol,67999,2015,FirstOwner,http://www.bikedekho.com/
42594,"Bajaj Avenger 220",Bangalore,16000,black,Petrol,74999,2013,FirstOwner,http://www.bikedekho.com/
42595,"Bajaj Pulsar 200 NS",Bangalore,40000,black,Petrol,35000,2008,SecondOwner,http://www.bikedekho.com/
42596,"Bajaj Pulsar 150cc Dtsi",Bangalore,29600,red,Petrol,39999,2011,FirstOwner,http://www.bikedekho.com/
42598,"Bajaj Platina 100 Alloy Wheel KS",Bangalore,27000,grey,Petrol,29999,2013,FirstOwner,http://www.bikedekho.com/
42599,"Hero Honda Karizma Zmr Pgm Fi",Bangalore,6700,black,Petrol,60000,2010,FirstOwner,http://www.bikedekho.com/
42600,"Hero Honda Glamour",Bangalore,8000,black,Petrol,54999,2014,FirstOwner,http://www.bikedekho.com/
42601,"Hero Honda Splendor Plus",Bangalore,60000,silver,Petrol,29999,2006,SecondOwner,http://www.bikedekho.com/
42602,"Honda Unicorn Alloy",Bangalore,24000,black,Petrol,46999,2012,FirstOwner,http://www.bikedekho.com/
42603,"Honda Unicorn Alloy",Bangalore,31000,red,Petrol,30000,2006,FirstOwner,http://www.bikedekho.com/
42604,"Honda Unicorn Alloy",Bangalore,50500,black,Petrol,83000,2007,SecondOwner,http://www.bikedekho.com/
