id,bike_name,city_posted,km_driven,color,fuel_type,price,model_year,owner_type,url
22289,"Hero Honda CBZ extreme Self",Mumbai,10123,grey,Petrol,53000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/herohonda-cbz-extreme-hh-S22289/
22291,"Suzuki GS150R Standard",Mumbai,85000,black,Petrol,28000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/suzuki-gs150r-S22291/
22293,"Suzuki Hayate Electric Start",Bangalore,18000,black,Petrol,38000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/suzuki-hayate-S22293/
22298,"KTM 390 Duke ABS Standard",Mumbai,2000,black,Petrol,175000,2014,First,http://www.bikewale.com/used/bikes-in-mumbai/ktm-390dukeabs-S22298/
22301,"Bajaj Discover 135 Standard",Bangalore,20000,black,Petrol,45000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-discover135-S22301/
22312,"Bajaj Pulsar 180 DTS- i Standard",Bangalore,13000,black,Petrol,65000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar180dtsi-S22312/
22314,"Hero Honda Karizma Standard",Delhi,22000,black,Petrol,60000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/herohonda-karizma-hh-S22314/
22322,"Honda CBR250R Sports Red-ABS",Mumbai,10000,red,Petrol,185000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbr250r-S22322/
22327,"Bajaj Pulsar 150 DTS- i Standard",Mumbai,50000,silver,Petrol,18000,2004,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar150dtsi-S22327/
22330,"Bajaj Pulsar 150 DTS- i Standard",Delhi,99000,black,Petrol,29000,2006,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S22330/
22338,"Bajaj Discover 135 Standard",Delhi,68000,black,Petrol,18000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-discover135-S22338/
22340,"Yamaha Fazer Standard",Delhi,11300,black,Petrol,60000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fazer-S22340/
22344,"Honda CBR250R Sports Red-ABS",Mumbai,16000,"Tri Color",Petrol,140000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbr250r-S22344/
22345,"Yamaha SZ X Standard",Delhi,16000,black,Petrol,38000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-szx-S22345/
22352,"Bajaj Discover 150S Disc",Mumbai,575,red,Petrol,55000,2014,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-discover-150s-S22352/
22361,"Yamaha FZ S Standard",Delhi,7500,black,Petrol,55000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fzs-S22361/
22363,"Bajaj Pulsar 200 Standard",Bangalore,25000,black,Petrol,49000,2009,Second,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar200-S22363/
22372,"Yamaha Fazer Standard",Bangalore,11000,blue,Petrol,47000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-fazer-S22372/
22375,"Bajaj Pulsar 150 DTS- i Standard",Delhi,87000,black,Petrol,30000,2010,Second,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S22375/
22381,"Honda CB Unicorn Dazzler Deluxe",Bangalore,10600,black,Petrol,55000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbunicorndazzler-S22381/
22384,"Yamaha SZ R Standard",Bangalore,13000,red,Petrol,40000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-szr-S22384/
22386,"Honda CB Shine Electric Start/Drum/Alloy",Bangalore,10000,red,Petrol,55000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbshine-S22386/
22398,"Honda CBF Stunner Disc Self",Delhi,3300,black,Petrol,49999,2014,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-cbfstunner-S22398/
22402,"Honda CB Shine Electric Start/Drum/Alloy",Delhi,6700,black,Petrol,46000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-cbshine-S22402/
22406,"Bajaj Pulsar 150 Kick Start",Mumbai,16000,black,Petrol,12000,2003,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar-150-S22406/
22408,"Hero Karizma ZMR Standard",Bangalore,4000,black,Petrol,95000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/hero-karizmazmr-S22408/
22411,"Honda Aviator Drum",Mumbai,6000,white,Petrol,32000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-aviator-S22411/
22417,"Bajaj Pulsar 220 DTS-i Standard",Mumbai,31000,red,Petrol,49000,2010,Second,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar-220-dts-i-S22417/
22419,"Bajaj Pulsar 180 DTS- i Standard",Mumbai,3800,black,Petrol,68000,2014,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar180dtsi-S22419/
22420,"Bajaj Xcd 125 Self",Mumbai,25000,greay,Petrol,15000,2008,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-xcd-S22420/
22421,"Honda CBF Stunner Disc Self",Delhi,19630,black,Petrol,45000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-cbfstunner-S22421/
22425,"TVS Apache RTR 160 Rear Disc Brake",Mumbai,99999,black,Petrol,25000,2007,First,http://www.bikewale.com/used/bikes-in-mumbai/tvs-apachertr160-S22425/
22433,"Bajaj Platina Platina 100 Alloy Wheel KS",Delhi,39000,black,Petrol,16000,2007,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-platina-S22433/
22438,"Bajaj Pulsar 150 DTS- i Kick Start",Mumbai,40000,black,Petrol,15000,2006,Fourth,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar150dtsi-S22438/
22447,"Bajaj Pulsar 150 DTS- i Standard",Bangalore,33000,black,Petrol,33000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar150dtsi-S22447/
22462,"Mahindra Duro DZ",Delhi,85000,white,Petrol,45000,2014,First,http://www.bikewale.com/used/bikes-in-newdelhi/mahindra-duro-S22462/
22463,"Yamaha YZF R15 V 2.0",Delhi,9000,red,Petrol,100000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-yzfr15-S22463/
22468,"Suzuki GS150R Standard",Bangalore,57500,black,Petrol,35000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/suzuki-gs150r-S22468/
22469,"Suzuki GS150R Standard",Bangalore,57750,black,Petrol,36000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/suzuki-gs150r-S22469/
22484,"Honda CBF Stunner Kick",Mumbai,25000,black,Petrol,40000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbfstunner-S22484/
22485,"Honda CBF Stunner Kick",Mumbai,25000,black,Petrol,40000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbfstunner-S22485/
22487,"Honda CBR250R Sports Red-ABS",Delhi,23000,red,Petrol,100000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-cbr250r-S22487/
22493,"Royal Enfield Thunderbird 350 Disc",Delhi,7000,black,Petrol,125000,2014,First,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-thunderbird350-S22493/
22494,"Yamaha Fazer Dlx Standard",Delhi,2600,red,Petrol,70000,2014,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fazer-dlx-S22494/
22499,"Yamaha FZ S Standard",Delhi,6000,red,Petrol,52000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fzs-S22499/
22503,"Honda CB Unicorn GP E",Mumbai,50300,black,Petrol,38000,2008,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbunicorn-S22503/
22507,"Hero Honda Splendor Plus Drum",Bangalore,60000,black,Petrol,27000,2004,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-splendor-plus-hh-S22507/
22508,"Bajaj Pulsar 220F Standard",Bangalore,8000,black,Petrol,70000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar220f-S22508/
22513,"Bajaj Pulsar 150 DTS- i Standard",Bangalore,29600,black,Petrol,65000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar150dtsi-S22513/
22515,"Yamaha FZ S Standard",Delhi,8000,green,Petrol,80000,2014,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fzs-S22515/
22534,"Bajaj Pulsar 220F Standard",Mumbai,32000,black,Petrol,45000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar220f-S22534/
22535,"Honda CBR250R Sports Red-ABS",Delhi,23000,red,Petrol,110000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-cbr250r-S22535/
22537,"Yamaha FZ V 2.0 Standard",Mumbai,14000,red,Petrol,50000,2008,First,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-fz-v-20-S22537/
22545,"Royal Enfield Bullet 350 Standard",Delhi,2600,black,Petrol,90000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-bullet-350-S22545/
22550,"Bajaj Discover125 Kick",Bangalore,55,blue,Petrol,30000,2007,Second,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-discover125-S22550/
22551,"Bajaj Pulsar 180 DTS- i Standard",Mumbai,3800,black,Petrol,68000,2014,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar180dtsi-S22551/
22552,"Bajaj Discover 135 Drum",Delhi,44000,black,Petrol,17000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-discover135-S22552/
22554,"Yamaha FZ S Standard",Delhi,19000,black,Petrol,55000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fzs-S22554/
22555,"Honda CBR150 R Standard",Bangalore,6000,black,Petrol,105000,2014,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbr150r-S22555/
22557,"Hero Honda Passion Standard",Mumbai,25000,silver,Petrol,20000,2003,First,http://www.bikewale.com/used/bikes-in-mumbai/herohonda-passion-S22557/
22562,"Hero Ignitor Disc Brake",Delhi,8000,white,Petrol,50000,2014,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-ignitor-S22562/
22567,"Yamaha FZ16 Standard",Mumbai,37000,red,Petrol,40000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-fz16-S22567/
22575,"Bajaj Discover 125 ST Standard",Bangalore,7000,black,Petrol,55000,2015,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-discover125st-S22575/
22577,"Honda CB Unicorn Standard",Mumbai,35000,black,Petrol,40000,2008,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbunicorn-S22577/
22578,"Hero CBZ X-Treme ES",Bangalore,35000,red,Petrol,35000,2008,First,http://www.bikewale.com/used/bikes-in-bangalore/hero-cbz-S22578/
22580,"Bajaj Pulsar 150 DTS- i Standard",Delhi,48000,black,Petrol,35000,2006,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S22580/
22582,"Harley Davidson Street 750 Standard",Mumbai,5000,white,Petrol,575000,2014,First,http://www.bikewale.com/used/bikes-in-mumbai/harleydavidson-street-750-S22582/
22584,"Bajaj Discover 125T Disc",Delhi,3500,red,Petrol,45000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-discover125t-S22584/
22589,"Yamaha Gladiator Type SS",Delhi,71000,black,Petrol,21000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-gladiator-S22589/
22590,"Honda CBR250R Sports Red-STD",Mumbai,28000,black,Petrol,100000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbr250r-S22590/
22598,"Suzuki Access 125",Bangalore,21000,grey,Petrol,40000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/suzuki-access-S22598/
22603,"Yamaha YZF R15 V 2.0",Mumbai,111,black,Petrol,100000,2014,First,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-yzfr15-S22603/
22618,"Hero Honda Ambition Drum Kick",Delhi,50000,silver,Petrol,15000,2004,Second,http://www.bikewale.com/used/bikes-in-newdelhi/herohonda-ambition-hh-S22618/
22626,"Bajaj Discover 135 Standard",Bangalore,41000,grey,Petrol,40000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-discover135-S22626/
22627,"TVS Sport Kick Start",Delhi,15000,black,Petrol,22000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/tvs-sport-S22627/
22629,"Royal Enfield Bullet 350 Standard",Delhi,25000,black,Petrol,75000,2000,Second,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-bullet-350-S22629/
22630,"Yamaha YZF R15 V1",Delhi,7500,red,Petrol,65000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-yzfr15-S22630/
22634,"Bajaj Pulsar 150 DTS- i Standard",Mumbai,70000,black,Petrol,30000,2007,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar150dtsi-S22634/
22638,"Honda CB Shine Electric Start/Disc/Alloy",Delhi,15000,black,Petrol,52000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-cbshine-S22638/
22640,"Yamaha FZ16 Standard",Bangalore,60000,white,Petrol,60000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-fz16-S22640/
22643,"Royal Enfield Machismo 350",Bangalore,50000,silver,Petrol,79000,2003,Second,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-machismo-S22643/
22644,"TVS Apache RTR 180 Standard",Mumbai,35000,yellow,Petrol,40000,2010,Second,http://www.bikewale.com/used/bikes-in-mumbai/tvs-apachertr180-S22644/
22658,"Honda CB Unicorn Kick Start",Bangalore,43300,red,Petrol,25000,2005,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbunicorn-S22658/
22662,"Bajaj Pulsar 180 DTS- i Standard",Delhi,50000,blue,Petrol,30000,2014,Second,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar180dtsi-S22662/
22666,"Bajaj Pulsar 220 Fi Standard",Delhi,20000,red,Petrol,70000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar220fi-S22666/
22668,"KTM 390 Duke ABS Standard",Delhi,1300,white,Petrol,190000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/ktm-390dukeabs-S22668/
22678,"Bajaj Pulsar 200 Standard",Delhi,16000,black,Petrol,39990,2007,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar200-S22678/
22683,"Hero Honda Splendor NXG Standard",Bangalore,38000,black,Petrol,35000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-splendor-nxg-hh-S22683/
22684,"Bajaj Pulsar 180 DTS- i Standard",Delhi,4000,black,Petrol,60000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar180dtsi-S22684/
22714,"Bajaj Pulsar 180 DTS- i Standard",Delhi,65000,black,Petrol,35000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar180dtsi-S22714/
22717,"Bajaj Platina 125 Dtsi (2009-2012)",Mumbai,9000,grey,Petrol,20000,2006,Second,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-platina-S22717/
22719,"TVS Scooty Pep Plus Teens Electric",Mumbai,3500,black,Petrol,23000,2007,First,http://www.bikewale.com/used/bikes-in-mumbai/tvs-scootypepplus-S22719/
22722,"Honda CBF Stunner Disc Self",Mumbai,31000,black,Petrol,32000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbfstunner-S22722/
22737,"TVS Victor GLX Standard",Mumbai,80000,black,Petrol,17000,2006,First,http://www.bikewale.com/used/bikes-in-mumbai/tvs-victor-glx-S22737/
22741,"Yamaha FZ S Standard",Delhi,12000,red,Petrol,49000,2012,Second,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fzs-S22741/
22742,"Bajaj Discover 150 Standard",Delhi,28000,Brown,Petrol,40000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-discover150-S22742/
22748,"Bajaj Discover 135 Standard",Bangalore,32000,red,Petrol,25000,2008,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-discover135-S22748/
22751,"Honda Activa Deluxe",Bangalore,26000,black,Petrol,36000,2010,Second,http://www.bikewale.com/used/bikes-in-bangalore/honda-activa-S22751/
22753,"TVS Scooty Pep DLX Standard",Bangalore,16000,blue,Petrol,21000,2004,Second,http://www.bikewale.com/used/bikes-in-bangalore/tvs-scooty-pep-dlx-S22753/
22754,"Bajaj Pulsar 150 DTS- i Kick Start",Delhi,33000,black,Petrol,30000,2005,Second,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S22754/
22760,"Hero Karizma R",Mumbai,14700,black,Petrol,61000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/hero-karizma-S22760/
22773,"Honda CB Unicorn Kick Start",Delhi,40000,black,Petrol,16000,2006,Second,http://www.bikewale.com/used/bikes-in-newdelhi/honda-cbunicorn-S22773/
22778,"Hero Honda Passion PRO Standard",Bangalore,40000,blue,Petrol,35000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-passion-pro-hh-S22778/
22790,"Honda CBF Stunner Disc Self",Delhi,52000,black,Petrol,28000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-cbfstunner-S22790/
22793,"Yamaha YZF R15 V1",Mumbai,35000,yellow,Petrol,59000,2009,Second,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-yzfr15-S22793/
22794,"Yamaha SZ R Standard",Bangalore,65000,grey,Petrol,35000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-szr-S22794/
22796,"Bajaj Avenger 220 DTS- i",Bangalore,30350,black,Petrol,40000,2007,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-avenger-S22796/
22798,"Honda CB Unicorn Standard",Mumbai,5000,red,Petrol,65000,2014,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbunicorn-S22798/
22799,"Hero Honda Splendor PRO Self",Delhi,40000,black,Petrol,38000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/herohonda-splendor-pro-hh-S22799/
22800,"Honda Activa Standard",Mumbai,20000,black,Petrol,15000,2003,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-activa-S22800/
22802,"Honda CB Shine Electric Start/Disc/Alloy",Bangalore,26000,black,Petrol,38000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbshine-S22802/
22804,"Bajaj Pulsar 150 DTS- i Standard",Bangalore,26800,red,Petrol,39900,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar150dtsi-S22804/
22833,"Hero Honda Splendor Plus Disc",Bangalore,22000,black,Petrol,40000,2010,Second,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-splendor-plus-hh-S22833/
22834,"Vespa LX 125",Mumbai,4850,red,Petrol,75000,2013,First,http://www.bikewale.com/used/bikes-in-mumbai/vespa-lx-S22834/
22842,"Bajaj Pulsar 150 DTS- i Standard",Delhi,35000,black,Petrol,35000,2007,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S22842/
22847,"Bajaj Pulsar 135 LS Standard",Delhi,25000,black,Petrol,40000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar135ls-S22847/
22849,"Hero Splendor PRO Electric Start",Delhi,15433,black,Petrol,35000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-splendorpro-S22849/
22853,"Honda Dream Yuga Electric Start/Alloy",Mumbai,2100,blue,Petrol,48000,2014,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-dreamyuga-S22853/
22854,"Bajaj Pulsar 135 LS Standard",Mumbai,7000,black,Petrol,35000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar135ls-S22854/
22855,"Royal Enfield Classic 500 Chrome",Mumbai,3600,black,Petrol,130000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/royalenfield-classic500-S22855/
22858,"Royal Enfield Thunderbird 350 Disc Self",Delhi,20000,black,Petrol,75000,2008,Second,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-thunderbird350-S22858/
22862,"TVS Phoenix 125 Disc",Bangalore,9000,grey,Petrol,50000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/tvs-phoenix-S22862/
22863,"Bajaj Platina Platina 100 Alloy Wheel KS",Delhi,27000,black,Petrol,30000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-platina-S22863/
22864,"Hero Honda Passion Plus Drum",Bangalore,120000,maroon,Petrol,35000,2006,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-passion-plus-S22864/
22873,"Bajaj Discover 100 M Disc",Bangalore,30000,black,Petrol,29000,2006,Second,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-discover-100-m-S22873/
22874,"Bajaj Ct 100",Mumbai,532088,red,Petrol,15000,2004,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-ct-S22874/
22875,"Bajaj Avenger 220 DTS- i",Bangalore,2900,red,Petrol,54000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-avenger-S22875/
22885,"Yamaha FZ S Standard",Bangalore,1100,green,Petrol,83000,2014,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-fzs-S22885/
22886,"Bajaj Pulsar 180 DTS- i Standard",Delhi,50000,blue,Petrol,28000,2014,Second,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar180dtsi-S22886/
22890,"Royal Enfield Bullet 350 Standard",Mumbai,15043,black,Petrol,90000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/royalenfield-bullet-350-S22890/
22891,"KTM Duke 200 Standard",Mumbai,32174,orange,Petrol,85000,2012,Second,http://www.bikewale.com/used/bikes-in-mumbai/ktm-duke200-S22891/
22892,"Honda CB Shine Electric Start/Disc/Alloy",Mumbai,12214,grey,Petrol,45000,2014,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbshine-S22892/
22895,"Royal Enfield Continental GT (Cafe Racer) Standard",Bangalore,3500,red,Petrol,205000,2014,First,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-continentalgtcaferacer-S22895/
22897,"Bajaj Platina Platina 100 Alloy Wheel KS",Mumbai,18000,black,Petrol,20000,2006,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-platina-S22897/
22898,"Bajaj Pulsar 150 DTS- i Standard",Delhi,28000,silver,Petrol,30000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S22898/
22899,"Royal Enfield Bullet 350 Standard",Delhi,40000,black,Petrol,92000,2000,First,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-bullet-350-S22899/
22905,"Bajaj Avenger 220 DTS- i",Mumbai,10500,black,Petrol,65000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-avenger-S22905/
22922,"Yamaha YZF R15 V1",Mumbai,15000,black,Petrol,50000,2008,First,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-yzfr15-S22922/
22923,"Hero Honda CBZ extreme Self",Bangalore,34000,silver,Petrol,50000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-cbz-extreme-hh-S22923/
22925,"Bajaj Avenger 220 DTS- i",Bangalore,39000,blue,Petrol,58000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-avenger-S22925/
22928,"Yamaha FZ S Standard",Bangalore,21000,green,Petrol,60000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-fzs-S22928/
22930,"Hero Honda CBZ extreme Self",Mumbai,56000,black,Petrol,45000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/herohonda-cbz-extreme-hh-S22930/
22931,"TVS Star City Alloy wheels",Delhi,26000,grey,Petrol,18000,2007,First,http://www.bikewale.com/used/bikes-in-newdelhi/tvs-starcity-S22931/
22932,"Hero Honda CBZ extreme Self",Mumbai,51450,black,Petrol,30000,2007,First,http://www.bikewale.com/used/bikes-in-mumbai/herohonda-cbz-extreme-hh-S22932/
22934,"Bajaj Platina Platina 100 Alloy Wheel KS",Mumbai,48000,silver,Petrol,22000,2008,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-platina-S22934/
22936,"Bajaj Pulsar NS200 Standard",Mumbai,250,black,Petrol,95000,2014,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar200ns-S22936/
22944,"Yamaha Fazer Standard",Bangalore,20000,red,Petrol,20000,2005,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-fazer-S22944/
22950,"Honda CBR150 R Deluxe",Mumbai,5200,white,Petrol,115000,2013,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbr150r-S22950/
22958,"Suzuki Swish 125",Bangalore,3100,black,Petrol,55000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/suzuki-swish-S22958/
22960,"Suzuki Hayate Electric Start",Mumbai,21000,grey,Petrol,27000,2013,First,http://www.bikewale.com/used/bikes-in-mumbai/suzuki-hayate-S22960/
22961,"Hero Honda Karizma Standard",Mumbai,46000,black,Petrol,35000,2007,First,http://www.bikewale.com/used/bikes-in-mumbai/herohonda-karizma-hh-S22961/
22965,"Bajaj Discover125 Drum Brake",Mumbai,65000,black,Petrol,20000,2006,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-discover125-S22965/
22969,"Bajaj Discover125 Drum Brake",Mumbai,62000,black,Petrol,25000,2005,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-discover125-S22969/
22978,"Hero Honda Hunk Standard",Bangalore,28946,black,Petrol,38000,2008,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-hunk-hh-S22978/
22979,"Bajaj Platina Platina 100 Alloy Wheel KS",Delhi,26000,grey,Petrol,31000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-platina-S22979/
22983,"Bajaj Pulsar 150 DTS- i Standard",Delhi,50000,black,Petrol,40000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S22983/
22986,"Royal Enfield Thunderbird 500 Standard",Bangalore,3300,black,Petrol,160000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-thunderbird500-S22986/
22987,"Bajaj Pulsar 150 DTS- i Standard",Bangalore,26000,red,Petrol,36000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar150dtsi-S22987/
22988,"Hero Honda Splendor PRO Self",Bangalore,23000,black,Petrol,36000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-splendor-pro-hh-S22988/
22992,"Hero Honda Passion Plus Drum",Bangalore,36000,black,Petrol,35000,2006,First,http://www.bikewale.com/used/bikes-in-bangalore/herohonda-passion-plus-S22992/
22993,"Honda Dio Deluxe",Bangalore,36000,black,Petrol,30000,2008,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-dio-S22993/
22994,"Suzuki Access 125",Bangalore,29000,red,Petrol,32000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/suzuki-access-S22994/
22998,"Honda CB Unicorn Standard",Bangalore,9500,black,Petrol,68000,2013,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbunicorn-S22998/
23001,"Yamaha FZ S Standard",Bangalore,60000,silver,Petrol,50000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-fzs-S23001/
