pairId,id1,id2,label
1202,journals/sigmod/MedeirosP94,181566,1
1203,journals/sigmod/Stonebraker94,181551,1
1204,journals/sigmod/DreyerDS94,181553,1
1205,journals/sigmod/DiazJPa94,181555,1
1206,journals/sigmod/PissinouSEMOPSTD94,181557,1
1207,journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,181562,1
1208,journals/sigmod/Loeffen94,181565,1
1209,journals/sigmod/NorrieBSW94,181567,1
1210,journals/sigmod/Gallagher94,181568,1
1211,journals/sigmod/Winslett94,181569,1
1212,journals/tods/TaoSP03,958943,1
1213,journals/tods/LakshmananLN03,958944,1
1214,journals/tods/ChoG03,958945,1
1215,journals/tods/Chomicki03,958946,1
1216,journals/tods/DiaoAFZF03,958947,1
1217,journals/tods/HjaltasonS03,958948,1
1218,journals/tods/WijesekeraJPH03,937599,1
1219,journals/tods/JacoxS03,937600,1
1220,journals/tods/Jimenez-PerisPAK03,937601,1
1221,journals/tods/TaoP03,777944,1
1222,journals/tods/GunopulosKMSTS03,777945,1
1223,journals/tods/LechtenborgerV03,777946,1
1224,journals/tods/BeneventanoBS03,762472,1
1225,journals/tods/KarpSP03,762473,1
1226,journals/tods/MelnikG03,762474,1
1227,journals/tods/MayL02,582411,1
1228,journals/tods/CiacciaP02,582412,1
1229,journals/tods/FernandezKSMT02,582413,1
1230,journals/tods/CaldersNW02,581752,1
1231,journals/tods/GibbonsMP02,581753,1
1232,journals/tods/TaoPZ02,581754,1
1233,journals/tods/ChakrabartiKMP02,568520,1
1234,journals/tods/BrunoCG02,568519,1
1235,journals/tods/Suciu02,507235,1
1236,journals/tods/SchuldtABS02,507236,1
1237,journals/tods/LiuDL02,507237,1
1238,journals/tods/ChomickiTB01,383892,1
1239,journals/tods/FukudaMMT01,383893,1
1240,journals/tods/JajodiaSSS01,383894,1
1241,journals/tods/AndriesCPB01,383735,1
1242,journals/tods/DekhtyarRS01,383736,1
1243,journals/tods/HsuSY01,383737,1
1244,journals/tods/BohlenJS00,377665,1
1245,journals/tods/FegarasM00,377676,1
1246,journals/tods/KossmannFDA00,377677,1
1247,journals/tods/KemmeA00,363955,1
1248,journals/tods/Meo00,363956,1
1249,journals/tods/BaralisW00,363954,1
1250,journals/tods/CuiWW00,357777,1
1251,journals/tods/ParsonsW00,357778,1
1252,journals/tods/Bohm00,357776,1
1253,journals/tods/KossmannS00,352982,1
1254,journals/tods/Lerner00,352983,1
1255,journals/tods/GutingBEJLSV00,352963,1
1256,journals/tods/DeySB99,331984,1
1257,journals/tods/MuralidharS99,331986,1
1258,journals/tods/WandSW99,331989,1
1259,journals/tods/YanG99,331992,1
1260,journals/tods/Alagic99,328943,1
1261,journals/tods/BozkayaO99,328959,1
1262,journals/tods/CasatiCPP99,328996,1
1263,journals/tods/ChaudhuriS99,320249,1
1264,journals/tods/GravanoGT99,320252,1
1265,journals/tods/HjaltasonS99,320255,1
1266,journals/tods/DattaVCK99,310710,1
1267,journals/tods/Wijsen99,310715,1
1268,journals/tods/LeveneL99,310712,1
1269,journals/tods/KonopnickiS98,277639,1
1270,journals/tods/SistlaWYS98,277641,1
1271,journals/tods/ZobelMR98,277632,1
1272,journals/tods/BertinoBFS98,293151,1
1273,journals/tods/CastanoAFP98,293150,1
1274,journals/tods/FormicaGM98,293152,1
1275,journals/tods/Hellerstein98,277627,1
1276,journals/tods/LiuHD98,277628,1
1277,journals/tods/MehrotraRKS98,277629,1
1278,journals/tods/DyresonS98,288087,1
1279,journals/tods/Revesz98,288088,1
1280,journals/tods/StolboushkinT98,288089,1
1281,journals/tods/StoreyCDGS97,278246,1
1282,journals/tods/TariSS97,278247,1
1283,journals/tods/ZaharioudakisCF97,278249,1
1284,journals/tods/FranklinCL97,261125,1
1285,journals/tods/EiterGM97,261126,1
1286,journals/tods/LakshmananLRS97,261131,1
1287,journals/tods/WangBBJ97,249979,1
1288,journals/tods/AmmannJR97,249981,1
1289,journals/tods/WolfsonJH97,249982,1
1290,journals/tods/CliffordDIJS97,249980,1
1291,journals/tods/Galindo-LegariaR97,244812,1
1292,journals/tods/PetersO97,244813,1
1293,journals/tods/Keen97,244811,1
1294,journals/tods/Kuo96,236712,1
1295,journals/tods/RaschidL96,236714,1
1296,journals/tods/LitwinN96,236713,1
1297,journals/tods/CiacciaTZ96,232755,1
1298,journals/tods/DeyS96,232796,1
1299,journals/tods/GhandeharizadehHJ96,232801,1
1300,journals/tods/LiuM96,232622,1
1301,journals/tods/Ross96,232628,1
1302,journals/tods/BellNNS96,232691,1
1303,journals/tods/GuoSW96,232692,1
1304,journals/tods/BaralisCP96,227605,1
1305,journals/tods/BunemanO96,227609,1
1306,journals/tods/MokNE96,227612,1
1307,journals/tods/MumickFPR96,227624,1
1308,journals/tods/ChenHM95,219039,1
1309,journals/tods/FraternaliT95,219042,1
1310,journals/tods/SrivastavaSRN95,219056,1
1311,journals/tods/Chen95a,211416,1
1312,journals/tods/IoannidisR95,211419,1
1313,journals/tods/ShashaLSV95,211427,1
1314,journals/tods/BaekgaardM95,210198,1
1315,journals/tods/Chomicki95,210200,1
1316,journals/tods/GraefeC95,210202,1
1317,journals/tods/AikenHW95,202107,1
1318,journals/tods/Chen95,202110,1
1319,journals/tods/Jagadish95,202113,1
1320,journals/tods/GoldmanL94,195666,1
1321,journals/tods/KrishnakumarB94,195670,1
1322,journals/tods/WinslettSQ94,195675,1
1323,journals/tods/CeriFPT94,185828,1
1324,journals/tods/PolyzoisG94,185836,1
1325,journals/tods/ChrysanthisR94,185843,1
1326,journals/tods/KorthS94,185854,1
1327,journals/tods/RosenthalR94,176568,1
1328,journals/tods/BrightHP94,176569,1
1329,journals/tods/Subrahmanian94,176571,1
1330,journals/tods/YanG94,176573,1
1331,journals/tods/ScioreSR94,176570,1
1332,journals/tods/OliverS94,174640,1
1333,journals/tods/TendickM94,174641,1
1334,journals/tods/CliffordC94,174642,1
1335,journals/tods/SalemGS94,174639,1
1336,journals/tods/KotidisR01,503100,1
1337,journals/tods/MamoulisP01,503101,1
1338,journals/tods/LakshmananSS01,503102,1
1339,journals/tods/Snodgrass01a,505055,1
1340,journals/tods/EiterLLS01,502031,1
1341,journals/tods/LiC01,502032,1
1342,journals/tods/Ng01,502033,1
1343,journals/tods/Snodgrass01,505049,1
1344,conf/vldb/GarofalakisG01,672356,1
1345,conf/vldb/Mohan01,672360,1
1346,conf/vldb/CherniackFZ01,672180,1
1347,conf/vldb/DayalHL01,672211,1
1348,conf/vldb/Wadler01,672033,1
1349,conf/vldb/MadhavanBR01,672191,1
1350,conf/vldb/ChirkovaHS01,672216,1
1351,conf/vldb/AmirKN01,672215,1
1352,conf/vldb/StanoiRAA01,672207,1
1353,conf/vldb/RaghavanG01,672025,1
1354,conf/vldb/HuntAI01,672030,1
1355,conf/vldb/ChaHKK01,672375,1
1356,conf/vldb/LuoN01,672041,1
1357,conf/vldb/WaasCB01,672026,1
1358,conf/vldb/BohmMSW01,672198,1
1359,conf/vldb/OzsuLON01,672177,1
1360,conf/vldb/ManolescuFK01,672368,1
1361,conf/vldb/ChienTZ01,672373,1
1362,conf/vldb/TanEO01,672217,1
1363,conf/vldb/ManolopoulosT01,672358,1
1364,conf/vldb/CooperSFHS01,672202,1
1365,conf/vldb/KahveciS01,672028,1
1366,conf/vldb/GalhardasFSSS01,672042,1
1367,conf/vldb/AnSVKIG01,672374,1
1368,conf/vldb/BerckenS01,672197,1
1369,conf/vldb/Kotidis01,672183,1
1370,conf/vldb/GravanoIJKMS01,672200,1
1371,conf/vldb/UrhanF01,672188,1
1372,conf/vldb/ChungCLL01,672347,1
1373,conf/vldb/Gibbons01,672351,1
1374,conf/vldb/YangG01,672193,1
1375,conf/vldb/AksoyZF01,672046,1
1376,conf/vldb/MignetMAC01,672205,1
1377,conf/vldb/AboulnagaAN01,672034,1
1378,conf/vldb/OConnellWG01,672185,1
1379,conf/vldb/TsurAADKW01,672353,1
1380,conf/vldb/Novaretti01,672196,1
1381,conf/vldb/Draluk01,672031,1
1382,conf/vldb/Shmueli01,672369,1
1383,conf/vldb/SadriZZA01,672043,1
1384,conf/vldb/BunkerCCMMW01,672182,1
1385,conf/vldb/LahiriSCMC01,672377,1
1386,conf/vldb/Adler01,758383,1
1387,conf/vldb/BrownG01,672032,1
1388,conf/vldb/MaedaT01,672378,1
1389,conf/vldb/ZengBNN01,672023,1
1390,conf/vldb/LiCHPALHAY01,672040,1
1391,conf/vldb/SundaraHCAS01,672361,1
1392,conf/vldb/NishioSTTL01,672350,1
1393,conf/vldb/BlokWZPAKJ01,672179,1
1394,conf/vldb/PatonG01,757416,1
1395,conf/vldb/ChaudhuriS01,672044,1
1396,conf/vldb/Leymann01,757417,1
1397,conf/vldb/Sol01,672038,1
1398,conf/vldb/Sondag01,672359,1
1399,conf/vldb/StillgerLMK01,672349,1
1400,conf/vldb/AndreiV01,672357,1
1401,conf/vldb/SeegerBBKSDS01,672371,1
1402,conf/vldb/DillKMRST01,672181,1
1403,conf/vldb/GilbertKMS01,672174,1
1404,conf/vldb/MeccaCM01,672370,1
1405,conf/vldb/BaumgartnerFG01,672194,1
1406,conf/vldb/AgrawalSX01,672175,1
1407,conf/vldb/CasatiDGS01,672190,1
1408,conf/vldb/AilamakiDHS01,672367,1
1409,conf/vldb/SakuraiYKU01,672024,1
1410,conf/vldb/FegarasE01,672209,1
1411,conf/vldb/ShanmugasundaramKSFF01,672203,1
1412,conf/vldb/VeltriCV01,672192,1
1413,conf/vldb/NatsevCSLV01,672365,1
1414,conf/vldb/MargaritisFT01,758382,1
1415,conf/vldb/DongHLPW01,672176,1
1416,conf/vldb/LiM01,672035,1
1417,conf/vldb/RamanH01,672045,1
1418,conf/vldb/LabrinidisR01,672362,1
1419,conf/vldb/TanSHCR01,672376,1
1420,conf/vldb/OoiYTJ01,672178,1
1421,conf/vldb/PapadiasT01,672363,1
1422,conf/vldb/JensenL01,672027,1
1423,conf/vldb/BratsbergH01,672348,1
1424,conf/vldb/CuiW01,672029,1
1425,conf/vldb/SatheS01,672366,1
1426,conf/vldb/WiesnerK01,672204,1
1427,conf/vldb/MarronL01,672372,1
1428,conf/vldb/OzdenGHNSDGGW01,672352,1
1429,conf/vldb/Duranti01,672214,1
1430,conf/vldb/Gentili01,672184,1
1431,conf/vldb/BouguettayaEMO01,672201,1
1432,conf/vldb/Huyn01,672037,1
1433,conf/vldb/BonifatiCDS01,672212,1
1434,conf/vldb/AbrolLMMMRTWZ01,672355,1
1435,conf/vldb/DattaDTVRF01,672364,1
1436,conf/vldb/CareyKRLABFLOPQRSSUVWY01,672199,1
1437,conf/vldb/NarayananS01,672213,1
1438,conf/vldb/CatozziR01,672210,1
1439,conf/vldb/MorishimaKKT01,672187,1
1440,conf/vldb/May01,672036,1
1441,conf/vldb/AnciauxBBPV01,758381,1
1442,conf/vldb/SindoniTABFGMPPT01,672039,1
1443,conf/vldb/KoschBBHHLRT01,672354,1
1444,conf/vldb/BaumgartnerFG01a,672189,1
1445,conf/vldb/AmbiteKKMST01,672186,1
1446,conf/vldb/ZhouLZLZJT01,672206,1
1447,conf/vldb/StohrR01,672208,1
1448,conf/vldb/PereiraFJLS01,672195,1
1449,conf/vldb/YagoubFIV00a,758379,1
1450,conf/vldb/X00a,758376,1
1451,conf/vldb/ChoenniV00,672008,1
1452,conf/vldb/AltinelF00,671841,1
1453,conf/vldb/ShanmugasundaramSBCLPR00,671695,1
1454,conf/vldb/MatiasVW00,672011,1
1455,conf/vldb/ChakrabartiGRS00,671851,1
1456,conf/vldb/YuV00,758377,1
1457,conf/vldb/KemmeA00,671855,1
1458,conf/vldb/YagoubFIV00,672020,1
1459,conf/vldb/PardonA00,671860,1
1460,conf/vldb/LingLL00,671868,1
1461,conf/vldb/WuFSP00,671847,1
1462,conf/vldb/LuL00,671686,1
1463,conf/vldb/YiF00,671689,1
1464,conf/vldb/GoldsteinR00,671849,1
1465,conf/vldb/PottingerL00,671692,1
1466,conf/vldb/AgrawalCN00,671701,1
1467,conf/vldb/Bar-YossefBCFW00,671873,1
1468,conf/vldb/DingGS00,672013,1
1469,conf/vldb/PantiSG00,671693,1
1470,conf/vldb/ChangG00,672022,1
1471,conf/vldb/PappasC00,671850,1
1472,conf/vldb/ManolescuFKXO00,671846,1
1473,conf/vldb/DuttaDMRT00,672018,1
1474,conf/vldb/BasuFP00,671865,1
1475,conf/vldb/DeenJNNW00,671702,1
1476,conf/vldb/HvasshovdBT00,671853,1
1477,conf/vldb/Nori00,671698,1
1478,conf/vldb/MohanBWSZ00,671858,1
1479,conf/vldb/CotterB00,672015,1
1480,conf/vldb/Banerjee00,671683,1
1481,conf/vldb/Tsur00,671840,1
1482,conf/vldb/SchaeferBBJ00,671845,1
1483,conf/vldb/Ramaswamy00,672012,1
1484,conf/vldb/Taylor00,671859,1
1485,conf/vldb/X00,671674,1
1486,conf/vldb/ChaudhuriW00,671696,1
1487,conf/vldb/ChristopheBPV00,758380,1
1488,conf/vldb/LakshmananJN00,671863,1
1489,conf/vldb/WangHH00,671697,1
1490,conf/vldb/MillerHH00,671677,1
1491,conf/vldb/ChakrabartiM00,671852,1
1492,conf/vldb/OlstonW00,671877,1
1493,conf/vldb/GrumbachRS00,672005,1
1494,conf/vldb/WangZ00,671687,1
1495,conf/vldb/GantiLR00,672017,1
1496,conf/vldb/ChoG00,671679,1
1497,conf/vldb/BalminPP00,672016,1
1498,conf/vldb/MendelzonV00,672006,1
1499,conf/vldb/CeriCW00,671876,1
1500,conf/vldb/RamsakMFZEB00,671872,1
1501,conf/vldb/StohrMR00,671843,1
1502,conf/vldb/SrinivasanDFCJYKTDB00,672004,1
1503,conf/vldb/DiaoLCT00,671678,1
1504,conf/vldb/JohnsonA00,671874,1
1505,conf/vldb/ManegoldBK00,672010,1
1506,conf/vldb/RamasamyPNK00,672009,1
1507,conf/vldb/KoudasIM00,671699,1
1508,conf/vldb/PfoserJT00,672019,1
1509,conf/vldb/KriegelPS00,671844,1
1510,conf/vldb/GuntzerBK00,671875,1
1511,conf/vldb/CowleyP00,671837,1
1512,conf/vldb/JiangSLB00,672021,1
1513,conf/vldb/LabioYCGW00,671684,1
1514,conf/vldb/JarkeKL00,671688,1
1515,conf/vldb/HinneburgAK00,671675,1
1516,conf/vldb/SakuraiYUK00,671676,1
1517,conf/vldb/DiligentiCLGG00,671854,1
1518,conf/vldb/RisheYACLMVSV00,671681,1
1519,conf/vldb/PedersenJD00,671842,1
1520,conf/vldb/GuPS00,756647,1
1521,conf/vldb/ChakrabartiSST00,758378,1
1522,conf/vldb/BeneventanoBCCGMMV00,672014,1
1523,conf/vldb/CarusoCGLM00,671870,1
1524,conf/vldb/HelalL00,671869,1
1525,conf/vldb/PereiraFLS00,671690,1
1526,conf/vldb/ShahabiFKF00,671682,1
1527,conf/vldb/LudasaherGM00,671864,1
1528,conf/vldb/AdiBEY00,671839,1
1529,conf/vldb/CareyKSSS00,671862,1
1530,conf/vldb/RamamrithamABEGP00,672007,1
1531,conf/vldb/BernsteinHJRW00,671867,1
1532,conf/vldb/Schek00,671861,1
1533,conf/vldb/Brodie00,671680,1
1534,conf/vldb/Ladin00,671856,1
1535,conf/vldb/Team00,671838,1
1536,conf/vldb/Deshpande00,671866,1
1537,conf/vldb/CasatiS00,671694,1
1538,conf/vldb/Blecken00,671691,1
1539,conf/vldb/Bowker00,671871,1
1540,conf/vldb/Schnase00,671685,1
1541,conf/vldb/NetzCBF00,671836,1
1542,conf/vldb/LaneEN00,671857,1
1543,conf/vldb/Carey00,671700,1
1544,conf/vldb/KemperKW99,671506,1
1545,conf/vldb/Sarawagi99,671500,1
1546,conf/vldb/BonczMK99,671364,1
1547,conf/vldb/RaoR99,671362,1
1548,conf/vldb/Chawathe99,671669,1
1549,conf/vldb/PitouraC99,671504,1
1550,conf/vldb/PacittMS99,671521,1
1551,conf/vldb/AbiteboulACEMM99,671664,1
1552,conf/vldb/VorugantiOU99,671363,1
1553,conf/vldb/TamuraK99,671495,1
1554,conf/vldb/BamfordAP99,671509,1
1555,conf/vldb/KnorrN99,671529,1
1556,conf/vldb/JermaineDO99,671517,1
1557,conf/vldb/AilamakiDHW99,671662,1
1558,conf/vldb/DyresonBJ99,671672,1
1559,conf/vldb/BernsteinPS99,671498,1
1560,conf/vldb/GohOST99,671507,1
1561,conf/vldb/WangZL99,671360,1
1562,conf/vldb/ChakrabartiBD99,671523,1
1563,conf/vldb/ChaudhuriG99,671359,1
1564,conf/vldb/KonigW99,671668,1
1565,conf/vldb/ChenCFGJMTW99,671496,1
1566,conf/vldb/NinkHR99,671661,1
1567,conf/vldb/RothOH99,671494,1
1568,conf/vldb/CarinoOBS99,671525,1
1569,conf/vldb/CeriFP99,671524,1
1570,conf/vldb/KumarRRT99,671512,1
1571,conf/vldb/LiRS99,671355,1
1572,conf/vldb/PedersenJD99,671491,1
1573,conf/vldb/ChanI99,671365,1
1574,conf/vldb/Kornacker99,671358,1
1575,conf/vldb/ZurekS99,671665,1
1576,conf/vldb/DattaRT99,671352,1
1577,conf/vldb/SahuguetA99,671350,1
1578,conf/vldb/AcharyaGP99,671347,1
1579,conf/vldb/Mohan99,671526,1
1580,conf/vldb/TanGO99,671519,1
1581,conf/vldb/Norvag99,758375,1
1582,conf/vldb/KoudasMJ99,758373,1
1583,conf/vldb/IoannidisP99,671527,1
1584,conf/vldb/JagadishMN99,671667,1
1585,conf/vldb/BrodieC99,671492,1
1586,conf/vldb/Hamilton99,671508,1
1587,conf/vldb/Pound99,671490,1
1588,conf/vldb/GarofalakisRS99,671514,1
1589,conf/vldb/Blum99,671348,1
1590,conf/vldb/Campbell99,671353,1
1591,conf/vldb/Graefe99,671528,1
1592,conf/vldb/DarmontS99,671361,1
1593,conf/vldb/Johnson99,671351,1
1594,conf/vldb/ShanmugasundaramGTZDN99,671499,1
1595,conf/vldb/McHughW99,671349,1
1596,conf/vldb/HaasKU99,671671,1
1597,conf/vldb/JagadishKNS99,671501,1
1598,conf/vldb/DonjerkovicR99,671510,1
1599,conf/vldb/JosifovskiR99,671673,1
1600,conf/vldb/NaumannLF99,671356,1
1601,conf/vldb/DeutschPT99,756643,1
1602,conf/vldb/LakshmananSS99,671511,1
1603,conf/vldb/LeeL99,671354,1
1604,conf/vldb/JaedickeM99,671515,1
1605,conf/vldb/KeimH99,671505,1
1606,conf/vldb/GionisIM99,671516,1
1607,conf/vldb/JagadishLS99,671666,1
1608,conf/vldb/CareyCNVDRSM99,671522,1
1609,conf/vldb/FuhDCMTLDRM99,671520,1
1610,conf/vldb/HoskingC99,671503,1
1611,conf/vldb/FlorescuLSY99,671493,1
1612,conf/vldb/ChengGKLLQS99,671357,1
1613,conf/vldb/RamanRH99,671663,1
1614,conf/vldb/DeRose99,671670,1
1615,conf/vldb/Dayal99,671502,1
1616,conf/vldb/ZirintsisKM99,758374,1
1617,conf/vldb/AbiteboulAAACHHMMMMSTV99,671497,1
1618,conf/vldb/BaumannDFRW99,671513,1
1619,conf/vldb/BouganimCDDGS99,671518,1
1620,conf/vldb/VriesDBA99,671530,1
1621,conf/vldb/Tygar98,671343,1
1622,conf/vldb/MengLYWCR98,671185,1
1623,conf/vldb/GraefeBC98,671160,1
1624,conf/vldb/HelmerWM98,671197,1
1625,conf/vldb/Ganguly98,671329,1
1626,conf/vldb/ShivakumarGC98,671179,1
1627,conf/vldb/Greco98,671344,1
1628,conf/vldb/FangSGMU98,671338,1
1629,conf/vldb/GibsonKR98,671202,1
1630,conf/vldb/OoiGT98,671029,1
1631,conf/vldb/MorimotoFMTY98,671186,1
1632,conf/vldb/KnorrN98,671334,1
1633,conf/vldb/OzsuVU98,671024,1
1634,conf/vldb/MuthOPW98,671026,1
1635,conf/vldb/Garcia-MolinaLY98,671164,1
1636,conf/vldb/ZhangL98,671332,1
1637,conf/vldb/Amer-YahiaCD98,671324,1
1638,conf/vldb/PapadiasMD98,671163,1
1639,conf/vldb/ZimbraoS98,671196,1
1640,conf/vldb/CarinoJ98,671030,1
1641,conf/vldb/DarEGP98,671325,1
1642,conf/vldb/Vieille98,671336,1
1643,conf/vldb/JoshiBLL98,671184,1
1644,conf/vldb/BamfordBKM98,671023,1
1645,conf/vldb/BaulierBKS98,671167,1
1646,conf/vldb/VenkataramanZ98,671028,1
1647,conf/vldb/RezendeS98,671195,1
1648,conf/vldb/BaulierBGJGKKMMNNRSS98,671175,1
1649,conf/vldb/George98,671032,1
1650,conf/vldb/Mihalisin98,671176,1
1651,conf/vldb/RiedelGF98,671345,1
1652,conf/vldb/Shaw98,671169,1
1653,conf/vldb/GoldmanSVG98,671346,1
1654,conf/vldb/AbiteboulMRVW98,671172,1
1655,conf/vldb/JohnsonM98,671327,1
1656,conf/vldb/GarofalakisIO98,671193,1
1657,conf/vldb/BraumandlCK98,671341,1
1658,conf/vldb/MiloZ98,671326,1
1659,conf/vldb/GingrasL98,671161,1
1660,conf/vldb/RezendeH98,671194,1
1661,conf/vldb/CareyK98,671166,1
1662,conf/vldb/LinR98,671033,1
1663,conf/vldb/GrovlenHT98,671204,1
1664,conf/vldb/WeberSB98,671192,1
1665,conf/vldb/AnkerstBKS98,671198,1
1666,conf/vldb/IshikawaSF98,671331,1
1667,conf/vldb/CherniackZ98,671177,1
1668,conf/vldb/NipplM98,671337,1
1669,conf/vldb/JagadishKMPSS98,671191,1
1670,conf/vldb/EsterKSWX98,671201,1
1671,conf/vldb/GarciaLL98,671188,1
1672,conf/vldb/BliujuteJSS98,671339,1
1673,conf/vldb/RamaswamyMS98,671170,1
1674,conf/vldb/RastogiS98,671183,1
1675,conf/vldb/GehrkeRG98,671330,1
1676,conf/vldb/SheikholeslamiCZ98,671342,1
1677,conf/vldb/GeorgeH98,671190,1
1678,conf/vldb/Moerkotte98,671173,1
1679,conf/vldb/ShuklaDN98,671189,1
1680,conf/vldb/ZouS98,671182,1
1681,conf/vldb/ArgePRSV98,671340,1
1682,conf/vldb/KornLKF98,671025,1
1683,conf/vldb/SilversteinBMU98,671027,1
1684,conf/vldb/ChakrabartiSD98,671328,1
1685,conf/vldb/Slutz98,671199,1
1686,conf/vldb/LakshmiZ98,671200,1
1687,conf/vldb/BonczRK98,671171,1
1688,conf/vldb/DoDJJR98,671165,1
1689,conf/vldb/Sterling98,671203,1
1690,conf/vldb/FankhauserGLMT98,758371,1
1691,conf/vldb/BelloDDFNSWZ98,671335,1
1692,conf/vldb/ArunJ98,758370,1
1693,conf/vldb/Schoning98,671181,1
1694,conf/vldb/CarinoO98,671031,1
1695,conf/vldb/FlorescuLS98,671168,1
1696,conf/vldb/BlottKS98,671333,1
1697,conf/vldb/Orenstein98,671178,1
1698,conf/vldb/RoussopoulosK98,671180,1
1699,conf/vldb/SchieferKBLF98,671187,1
1700,conf/vldb/Mina98,671162,1
1701,conf/vldb/Objectivity98,758372,1
1702,conf/vldb/Pogue98,671174,1
1703,conf/vldb/MaratheS97,671002,1
1704,conf/vldb/GyssensL97,673639,1
1705,conf/vldb/RossS97,670993,1
1706,conf/vldb/TheodoratosS97,673656,1
1707,conf/vldb/YangKL97,673657,1
1708,conf/vldb/ChaudhuriN97,673646,1
1709,conf/vldb/MorimotoIM97,673651,1
1710,conf/vldb/VassalosP97,673662,1
1711,conf/vldb/RothS97,670992,1
1712,conf/vldb/HumborstadSHT97,671000,1
1713,conf/vldb/StathatosRB97,673653,1
1714,conf/vldb/EicklerKK97,673666,1
1715,conf/vldb/AlsabtiRS97,673650,1
1716,conf/vldb/SkubiszewskiV97,673640,1
1717,conf/vldb/AshwinRSSS97,673645,1
1718,conf/vldb/ZhangL97,671006,1
1719,conf/vldb/HelmerM97,673667,1
1720,conf/vldb/BerckenSW97,671016,1
1721,conf/vldb/LeeLWS97,671015,1
1722,conf/vldb/GoldmanW97,671008,1
1723,conf/vldb/GibbonsMP97,673669,1
1724,conf/vldb/ChatziantoniouR97,671003,1
1725,conf/vldb/ChangG97,671022,1
1726,conf/vldb/SeidlK97,673655,1
1727,conf/vldb/BaumannFRW97,673652,1
1728,conf/vldb/WhiteheadSM97,673660,1
1729,conf/vldb/GinisHKMT97,670997,1
1730,conf/vldb/AlonsoHST97,671020,1
1731,conf/vldb/MalonM97,673642,1
1732,conf/vldb/KumarKA97,671009,1
1733,conf/vldb/WildfogelY97,670998,1
1734,conf/vldb/Jacobs97,673647,1
1735,conf/vldb/BernsteinHSSZ97,670999,1
1736,conf/vldb/SellisRF97,673658,1
1737,conf/vldb/JagadishNSSK97,671013,1
1738,conf/vldb/Huyn97,673644,1
1739,conf/vldb/FaloutsosJS97,673641,1
1740,conf/vldb/Jamil97,673648,1
1741,conf/vldb/SeshadriLR97,671010,1
1742,conf/vldb/NgC97,673643,1
1743,conf/vldb/BohannonLRSSS97,671017,1
1744,conf/vldb/LlirbatST97,670991,1
1745,conf/vldb/BaralisPT97,671019,1
1746,conf/vldb/ShaferA97,671018,1
1747,conf/vldb/WangYM97,758369,1
1748,conf/vldb/GravanoG97,670994,1
1749,conf/vldb/AtzeniMM97,671014,1
1750,conf/vldb/FlorescuKLP97,673654,1
1751,conf/vldb/TriantafillouP97,673663,1
1752,conf/vldb/ChristodoulakisTZ97,671007,1
1753,conf/vldb/KraissW97,673664,1
1754,conf/vldb/HaasKWY97,670995,1
1755,conf/vldb/ClaussenKMP97,673649,1
1756,conf/vldb/GarofalakisI97,671004,1
1757,conf/vldb/PellenkoftLK97,673661,1
1758,conf/vldb/HuangJR97,670996,1
1759,conf/vldb/CiacciaPZ97,671005,1
1760,conf/vldb/ChakrabartiDAR97,673659,1
1761,conf/vldb/ChavdaW97,671021,1
1762,conf/vldb/PoosalaI97,673638,1
1763,conf/vldb/GarofalakisOS97,758368,1
1764,conf/vldb/DesslochM97,671012,1
1765,conf/vldb/LiCHH97,673668,1
1766,conf/vldb/KietzRS97,671001,1
1767,conf/vldb/LockemannKKKN97,673665,1
1768,conf/vldb/BridgeJKLLM97,671011,1
1769,conf/vldb/SevcikK96,673466,1
1770,conf/vldb/FaloutsosG96,673487,1
1771,conf/vldb/LabioG96,673477,1
1772,conf/vldb/McKennaBHT96,673476,1
1773,conf/vldb/MeoPC96,673500,1
1774,conf/vldb/FukudaMMT96,673495,1
1775,conf/vldb/BohlenSS96,673474,1
1776,conf/vldb/Ogawa96,673320,1
1777,conf/vldb/KornSFSP96,673493,1
1778,conf/vldb/ViverosNR96,673464,1
1779,conf/vldb/SrivastavaDJL96,673627,1
1780,conf/vldb/DiwanRSS96,673636,1
1781,conf/vldb/AcharyaFZ96,673323,1
1782,conf/vldb/GardarinST96,673485,1
1783,conf/vldb/GardarinGT96,673484,1
1784,conf/vldb/BouganimFV96,673330,1
1785,conf/vldb/PoosalaI96,673321,1
1786,conf/vldb/LeeL96,673331,1
1787,conf/vldb/Padmanabhan96,673329,1
1788,conf/vldb/Klots96,673483,1
1789,conf/vldb/Sheth96,673492,1
1790,conf/vldb/Moni96,673335,1
1791,conf/vldb/Mohan96,673631,1
1792,conf/vldb/Malaika96,673630,1
1793,conf/vldb/Hess96,673327,1
1794,conf/vldb/Gupta96,673324,1
1795,conf/vldb/CareyD96,673465,1
1796,conf/vldb/BerchtoldKK96,673502,1
1797,conf/vldb/ScheuermannSV96,758367,1
1798,conf/vldb/StaudtJ96,673479,1
1799,conf/vldb/ChaudhuriS96,673461,1
1800,conf/vldb/SeshadriLR96,673634,1
1801,conf/vldb/Toivonen96,673325,1
1802,conf/vldb/SarawagiS96,673632,1
1803,conf/vldb/BerckenS96,673480,1
1804,conf/vldb/CareyHMW96,673633,1
1805,conf/vldb/Suciu96,673629,1
1806,conf/vldb/LakshmananSS96,673490,1
1807,conf/vldb/LevyRO96,673469,1
1808,conf/vldb/ShethKMWDLPLS96,673468,1
