pairId:INTEGER,DBLP.id:TEXT,ACM.id:TEXT
27620,conf/vldb/ViverosNR96,673492
27621,conf/sigmod/ChenJDTW00,673492
27622,conf/sigmod/GeneserethKD97,673492
27623,journals/tods/AikenHW95,673489
27624,journals/tods/BaralisW00,673489
27625,conf/sigmod/FungSG02,673489
27626,conf/vldb/CarusoCGLM00,673489
27627,conf/sigmod/Ahn94,673489
27628,conf/vldb/TatbulCZCS03,673489
27629,conf/vldb/Sacks-Davis96,673489
27630,journals/tods/HsuSY01,673489
27631,conf/vldb/Sullivan96,673489
27632,journals/sigmod/FrankGGJKLMNPSSSTW99,673489
27633,conf/vldb/KornMZ03,673489
27634,conf/sigmod/CranorJSS03,673489
27635,journals/vldb/KrivokapicKG99,673489
27636,conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99,673489
27637,conf/vldb/Cuppens96,673489
27638,conf/vldb/CarneyCZRCS03,673489
27639,journals/tods/DeySB99,673489
27640,conf/sigmod/KornMZ03,673489
27641,conf/vldb/LockemannKKKN97,673489
27642,conf/sigmod/ArasuBBDIRW03,673489
27643,conf/sigmod/WynblattN01,673489
27644,conf/vldb/BaralisW94,673489
27645,journals/sigmod/FifeG03,673489
27646,journals/vldb/SinghalS97,673489
27647,conf/vldb/Bernstein94,673490
27648,conf/sigmod/Larson01,673490
27649,conf/sigmod/ZhangNBB94,673490
27650,journals/sigmod/OukselS99,673490
27651,journals/sigmod/Chang03,673490
27652,conf/sigmod/BabcockBDM03,673490
27653,journals/sigmod/BrunieK96,673490
27654,conf/sigmod/MorpainCFP96,673490
27655,conf/sigmod/ZhangNDLL01,673490
27656,journals/sigmod/LeeCL95,673490
27657,conf/vldb/LakshmananSS96,673490
27658,journals/sigmod/Scholl01,673490
27659,journals/vldb/CombiP01,673490
27660,journals/sigmod/SilberschatzZ97,673490
27661,journals/tods/ScioreSR94,673490
27662,conf/sigmod/Atkinson95,673490
27663,conf/vldb/HoskingC99,673490
27664,conf/vldb/KalusD95,673490
27665,conf/vldb/JagatheesanMPW03,673490
27666,conf/vldb/CarinoOBS99,673490
27667,conf/vldb/WangZ00,673490
27668,journals/sigmod/Gunther97,673490
27669,journals/sigmod/Weikum02,673490
27670,journals/sigmod/Colliat96,673490
27671,conf/vldb/GingrasL98,673490
27672,conf/sigmod/SarawagiTA98,673490
27673,journals/sigmod/OoiST03,673490
27674,conf/sigmod/KuhnTS94,673490
27675,journals/tods/LakshmananSS01,673490
27676,journals/vldb/MehrotraKS97,673490
27677,conf/sigmod/GingrasLSPS97,673490
27678,conf/vldb/WaasCB01,673471
27679,conf/vldb/CareyK98,673471
27680,journals/sigmod/Eisenberg96,673471
27681,journals/tods/KossmannS00,673471
27682,conf/sigmod/AbadiC02,673471
27683,conf/vldb/GardarinST96,673471
27684,conf/sigmod/IlyasRLGL03,673471
27685,conf/vldb/Celis96,673471
27686,conf/sigmod/WaasG00,673471
27687,conf/vldb/WangZ00,673471
27688,conf/sigmod/GoelI96,673471
27689,conf/sigmod/JosifovskiSHL02,673471
27690,conf/sigmod/GibbonsM98,673471
27691,journals/sigmod/VenkatraoP95,673471
27692,conf/vldb/Campbell99,673471
27693,journals/sigmod/Bhashyam96,673470
27694,conf/vldb/Bhashyam96,673470
27695,journals/sigmod/NejdlSS03,673470
27696,conf/sigmod/Miller98,673469
27697,conf/vldb/ChangG00,673469
27698,conf/sigmod/ShklarSKT95,673469
27699,conf/vldb/FlorescuKLP97,673469
27700,conf/vldb/ViglasNB03,673469
27701,journals/sigmod/LawderK01,673469
27702,conf/sigmod/ViglasN02,673469
27703,journals/vldb/OoiTCH98,673469
27704,conf/vldb/AshwinGG02,673469
27705,conf/sigmod/TatarinovVBSSZ02,673469
27706,journals/tods/ScioreSR94,673469
27707,journals/sigmod/PossasMCR00,673469
27708,conf/vldb/ManolescuFK01,673469
27709,journals/sigmod/ButtlerCCFHLPRX02,673469
27710,journals/sigmod/TomasicS97,673469
27711,conf/sigmod/LeeKC99,673469
27712,journals/sigmod/BaaderJN97,673469
27713,conf/vldb/LevyRO96,673469
27714,conf/vldb/GravanoG97,673469
27715,conf/vldb/RantzauCHM02,673469
27716,conf/vldb/RothOH99,673469
27717,conf/sigmod/Cohen98,673469
27718,journals/sigmod/SmithO99,673469
27719,conf/vldb/MiloZ98,673469
27720,conf/vldb/VassalosP97,673469
27721,conf/sigmod/ChangG99,673469
27722,journals/sigmod/PourabbasR02,673469
27723,journals/sigmod/ShanmugasundaramSKKVNT01,673469
27724,conf/vldb/LiC94,673469
27725,conf/sigmod/Sheth95,673468
27726,journals/sigmod/DiazJPa94,673468
27727,conf/vldb/Leymann01,673468
27728,conf/vldb/ShethKMWDLPLS96,673468
27729,journals/sigmod/BiancheriPP01,673468
27730,conf/sigmod/HullZ96,673468
27731,conf/sigmod/BohmA96,673468
27732,conf/vldb/Mattos96,673467
27733,journals/vldb/SheikholeslamiCZ00,673466
27734,conf/vldb/AnSVKIG01,673466
27735,conf/sigmod/Suciu99,673466
27736,conf/sigmod/HoAMS97,673466
27737,journals/vldb/AnGSVKI02,673466
27738,journals/vldb/CombiP01,673466
27739,journals/sigmod/AlonsoCIM95,673466
27740,conf/sigmod/KoudasS97,673466
27741,conf/sigmod/LoR94,673466
27742,conf/sigmod/KriegelMPS01,673466
27743,conf/sigmod/KanthRA02,673466
27744,conf/sigmod/BarclaySG00,673466
27745,conf/vldb/NgH94,673466
27746,journals/vldb/SakuraiYUK02,673466
27747,conf/sigmod/HanKS97,673466
27748,conf/vldb/SevcikK96,673466
27749,journals/vldb/GutingS95,673466
27750,conf/vldb/Adler01,673466
27751,conf/vldb/MorimotoIM97,673466
27752,conf/vldb/WangYM97,673466
27753,conf/sigmod/ForlizziGNS00,673465
27754,conf/sigmod/WolfsonSXZC99,673465
27755,conf/vldb/CareyD96,673465
27756,journals/sigmod/Ouksel02,673464
27757,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,673464
27758,conf/vldb/ShaferAM96,673464
27759,conf/sigmod/LiS98,673464
27760,conf/vldb/Sheth96,673464
27761,conf/sigmod/IvesFFLW99,673464
27762,conf/vldb/ShaferA97,673464
27763,conf/vldb/LernerS03,673464
27764,journals/sigmod/Zhang95,673464
27765,conf/sigmod/HanKK97,673464
27766,journals/sigmod/Geller02,673464
27767,conf/sigmod/HsuLG00,673464
27768,conf/vldb/EsterKSWX98,673464
27769,conf/vldb/NieKH03,673464
27770,journals/sigmod/GunopulosK01,673464
27771,conf/vldb/Faloutsos02,673464
27772,journals/sigmod/VetterliVS00,673464
27773,conf/sigmod/ZaianeHLCC98,673464
27774,conf/vldb/Amer-YahiaCD98,673464
27775,journals/sigmod/RafanelliBT96,673464
27776,conf/vldb/Mohan96,673464
27777,journals/sigmod/Huyn01,673464
27778,conf/sigmod/ShklarSKT95,673464
27779,conf/vldb/FlorescuKLP97,673464
27780,conf/vldb/Dyreson96,673464
27781,conf/vldb/LudasaherGM00,673464
27782,conf/sigmod/BunemanDHS96,673464
27783,conf/vldb/BunemanDHOW95,673464
27784,conf/sigmod/Chakrabarti99,673464
27785,conf/vldb/MiningGroup96,673464
27786,conf/sigmod/HammerGIPUW95,673464
27787,journals/vldb/DesslochHMMT98,673464
27788,conf/sigmod/Kohler99,673464
27789,conf/sigmod/PalmerF00,673464
27790,conf/sigmod/KotidisR99,673464
27791,conf/vldb/CabreraRH95,673464
27792,conf/vldb/SadriZZA01,673464
27793,conf/vldb/HinneburgLH03,673464
27794,conf/vldb/CochinwalaB94,673464
27795,journals/tods/YanG99,673464
27796,journals/sigmod/Barbara01,673464
27797,conf/sigmod/HanPLJ01,673464
27798,conf/sigmod/AdelbergGK95,673464
27799,conf/vldb/BrownS95,673464
27800,journals/vldb/ChandrasekaranF03,673464
27801,conf/vldb/LuSL95,673464
27802,conf/vldb/SilversteinBMU98,673464
27803,conf/vldb/KornLKF98,673464
27804,journals/vldb/KornLKF00,673464
27805,conf/sigmod/NgLK98,673464
27806,conf/vldb/George98,673464
27807,conf/vldb/Chakrabarti02,673464
27808,conf/sigmod/LiVCAHMWBCHIKSS99,673464
27809,conf/vldb/Sacks-Davis96,673464
27810,conf/vldb/Tsur00,673464
27811,conf/vldb/May01,673464
27812,conf/sigmod/RodriguezR00,673464
27813,journals/sigmod/RiekertMW97,673464
27814,conf/vldb/RizviH02,673464
27815,conf/sigmod/RamaswamyRS00,673464
27816,journals/sigmod/FrewD97,673464
27817,conf/vldb/DongHLPW01,673464
27818,journals/sigmod/BallMRZ02,673464
27819,conf/sigmod/GarofalakisGR02,673464
27820,conf/vldb/WangZL03,673464
27821,conf/vldb/SindoniTABFGMPPT01,673464
27822,conf/sigmod/Han96,673464
27823,journals/tods/KonopnickiS98,673464
27824,conf/sigmod/RiedelFGN00,673464
27825,conf/sigmod/BabuGR01,673464
27826,journals/sigmod/TomasicS97,673464
27827,journals/sigmod/LeeF01,673464
27828,conf/vldb/YanG95,673464
27829,conf/sigmod/AgrawalGGR98,673464
27830,conf/sigmod/PeiMHZ00,673464
27831,conf/vldb/Sarawagi02,673464
27832,conf/vldb/TengCY03,673464
27833,conf/vldb/NgH94,673464
27834,conf/sigmod/HanKS97,673464
27835,conf/vldb/GarofalakisG02,673464
27836,conf/vldb/RantzauCHM02,673464
27837,conf/vldb/NetzCBF00,673464
27838,journals/sigmod/PuSW01,673464
27839,journals/sigmod/McHughW97,673464
27840,conf/vldb/RothOH99,673464
27841,conf/vldb/ChoenniV00,673464
27842,conf/sigmod/DasuJMS02,673464
27843,conf/vldb/MargaritisFT01,673464
27844,conf/vldb/KietzRS97,673464
27845,journals/sigmod/DadamK97,673464
27846,journals/sigmod/ShethM02,673464
27847,conf/vldb/GoodmanRS94,673464
27848,conf/vldb/RiedelGF98,673464
27849,journals/sigmod/BerzalM02,673464
27850,journals/sigmod/McHughAGQW97,673464
27851,conf/sigmod/FukudaMMT96,673464
27852,conf/sigmod/AgrawalS00,673464
27853,conf/vldb/RamanH01,673464
27854,journals/sigmod/DoanPSB97,673464
27855,conf/vldb/ViverosNR96,673464
27856,conf/sigmod/NazeriBO01,673464
27857,conf/sigmod/AdelbergGW97,673464
27858,conf/vldb/FaloutsosJS97,673464
27859,conf/vldb/BaumannFRW97,673464
27860,conf/vldb/WangYM97,673464
27861,journals/tods/FukudaMMT01,673464
27862,conf/sigmod/GeneserethKD97,673464
27863,conf/vldb/LakshmananJN00,673464
27864,journals/sigmod/ShanmugasundaramSKKVNT01,673464
27865,journals/sigmod/BarbaraCJW01,673464
27866,conf/sigmod/ChenDLT00,673480
27867,conf/vldb/AnSVKIG01,673480
27868,conf/vldb/PoulovassilisS94,673480
27869,conf/vldb/LernerS03,673480
27870,conf/vldb/WaasCB01,673480
27871,conf/sigmod/ReissK03,673480
27872,journals/vldb/AnGSVKI02,673480
27873,conf/vldb/WangC03,673480
27874,journals/tods/Bohm00,673480
27875,journals/vldb/BraumandlKKKKSS01,673480
27876,journals/sigmod/BrunieK96,673480
27877,conf/sigmod/BunemanDHS96,673480
27878,journals/tods/Hellerstein98,673480
27879,conf/vldb/PapadiasZMT03,673480
27880,conf/vldb/Sarawagi95,673480
27881,conf/vldb/GarofalakisG01,673480
27882,journals/vldb/ChakrabartiGRS01,673480
27883,journals/vldb/DesslochHMMT98,673480
27884,conf/vldb/PfoserJT00,673480
27885,conf/vldb/DiaoLCT00,673480
27886,conf/vldb/CeriM03,673480
27887,conf/sigmod/FlorescuLMS99,673480
27888,journals/vldb/FahlR97,673480
27889,conf/sigmod/BerckenDS00,673480
27890,journals/vldb/MaratheS02,673480
27891,conf/vldb/DiaoF03,673480
27892,conf/sigmod/MaratheS99,673480
27893,journals/vldb/AntoshenkovZ96,673480
27894,conf/sigmod/LibkinMW96,673480
27895,conf/vldb/GrovlenHT98,673480
27896,journals/sigmod/YaoG02,673480
27897,conf/vldb/ShatdalKN94,673480
27898,conf/vldb/ChengGKLLQS99,673480
27899,conf/sigmod/HellersteinN96,673480
27900,conf/sigmod/HaasH01,673480
27901,conf/sigmod/SeshadriLR94,673480
27902,conf/sigmod/ChakrabartiM99,673480
27903,conf/vldb/BhattacharjeePMLCH03,673480
27904,conf/sigmod/DewanSHH94,673480
27905,conf/vldb/SellisRF97,673480
27906,conf/vldb/WiesnerK01,673480
27907,conf/sigmod/RamanH02,673480
27908,journals/vldb/ClaussenKKW00,673480
27909,conf/vldb/BerckenS96,673480
27910,conf/vldb/HalversonBKKRTVWND03,673480
27911,conf/sigmod/JosifovskiSHL02,673480
27912,conf/sigmod/FranklinJK96,673480
27913,conf/vldb/YuPM03,673480
27914,conf/sigmod/BabcockCD03,673480
27915,conf/vldb/ChakrabartiGRS00,673480
27916,conf/sigmod/PapadopoulosM98,673480
27917,conf/vldb/KoudasS03,673480
27918,conf/sigmod/BrinkhoffKSS94a,673480
27919,conf/vldb/AnkerstBKS98,673480
27920,conf/sigmod/HellersteinA00,673480
27921,conf/vldb/PalpanasSCP02,673479
27922,journals/sigmod/Roussopoulos98,673479
27923,conf/sigmod/GoldsteinL01,673479
27924,conf/vldb/StaudtJ96,673479
27925,conf/vldb/BaralisPT97,673479
27926,conf/vldb/LuoNEW03,673479
27927,conf/vldb/GibbonsMP97,673479
27928,conf/vldb/AgrawalCN00,673479
27929,conf/sigmod/GriffinL95,673479
27930,conf/sigmod/SalemBCL00,673479
27931,journals/sigmod/DongS00,673479
27932,conf/sigmod/RossSS96,673479
27933,journals/vldb/YangW03,673479
27934,conf/vldb/BelloDDFNSWZ98,673479
27935,conf/sigmod/GuptaMR95,673479
27936,conf/vldb/LabioYCGW00,673479
27937,conf/vldb/AbiteboulMRVW98,673479
27938,conf/vldb/GuptaM96,673479
27939,conf/sigmod/ZhangDWEMPMDR03,673479
27940,conf/sigmod/LuMSS95,673479
27941,conf/sigmod/MistryRSR01,673479
27942,journals/tods/GibbonsMP02,673479
27943,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,673478
27944,conf/vldb/ShaferAM96,673478
27945,conf/sigmod/LiS98,673478
27946,conf/sigmod/IvesFFLW99,673478
27947,conf/vldb/ShaferA97,673478
27948,conf/sigmod/HanKK97,673478
27949,journals/sigmod/Geller02,673478
27950,conf/sigmod/HsuLG00,673478
27951,conf/vldb/EsterKSWX98,673478
27952,conf/vldb/NieKH03,673478
27953,journals/sigmod/GunopulosK01,673478
27954,conf/vldb/Faloutsos02,673478
27955,conf/sigmod/ZaianeHLCC98,673478
27956,journals/sigmod/RafanelliBT96,673478
27957,conf/vldb/Mohan96,673478
27958,conf/sigmod/CruzALRZ97,673478
27959,journals/sigmod/Huyn01,673478
27960,conf/vldb/BunemanDHOW95,673478
27961,conf/sigmod/Chakrabarti99,673478
27962,conf/vldb/MiningGroup96,673478
27963,conf/sigmod/PalmerF00,673478
27964,conf/sigmod/KotidisR99,673478
27965,conf/vldb/SadriZZA01,673478
27966,conf/vldb/HinneburgLH03,673478
27967,conf/vldb/CochinwalaB94,673478
27968,journals/sigmod/Barbara01,673478
27969,conf/sigmod/HanPLJ01,673478
27970,conf/vldb/BrownS95,673478
27971,journals/vldb/ChandrasekaranF03,673478
27972,conf/vldb/LuSL95,673478
27973,conf/vldb/KornLKF98,673478
27974,journals/vldb/KornLKF00,673478
27975,conf/sigmod/NgLK98,673478
27976,conf/vldb/George98,673478
27977,conf/vldb/Chakrabarti02,673478
27978,conf/vldb/Tsur00,673478
27979,conf/vldb/May01,673478
27980,conf/sigmod/RodriguezR00,673478
27981,conf/sigmod/Stonebraker03,673478
27982,journals/sigmod/RiekertMW97,673478
27983,conf/vldb/RizviH02,673478
27984,conf/sigmod/RamaswamyRS00,673478
27985,journals/sigmod/FrewD97,673478
27986,conf/vldb/DongHLPW01,673478
27987,conf/sigmod/GarofalakisGR02,673478
27988,conf/vldb/WangZL03,673478
27989,conf/sigmod/Han96,673478
27990,conf/sigmod/RiedelFGN00,673478
27991,conf/sigmod/BabuGR01,673478
27992,journals/sigmod/LeeF01,673478
27993,conf/sigmod/AgrawalGGR98,673478
27994,conf/sigmod/PeiMHZ00,673478
27995,conf/vldb/TengCY03,673478
27996,conf/vldb/NgH94,673478
27997,conf/sigmod/HanKS97,673478
27998,conf/vldb/GarofalakisG02,673478
27999,conf/vldb/NetzCBF00,673478
28000,conf/vldb/RothOH99,673478
28001,conf/vldb/ChoenniV00,673478
28002,conf/sigmod/DasuJMS02,673478
28003,conf/vldb/MargaritisFT01,673478
28004,conf/vldb/KietzRS97,673478
28005,conf/vldb/RiedelGF98,673478
28006,journals/sigmod/BerzalM02,673478
28007,journals/sigmod/McHughAGQW97,673478
28008,conf/sigmod/FukudaMMT96,673478
28009,conf/sigmod/AgrawalS00,673478
28010,conf/vldb/RamanH01,673478
28011,conf/vldb/ViverosNR96,673478
28012,conf/sigmod/NazeriBO01,673478
28013,conf/sigmod/AdelbergGW97,673478
28014,conf/vldb/BaumannFRW97,673478
28015,conf/vldb/WangYM97,673478
28016,journals/tods/FukudaMMT01,673478
28017,conf/vldb/LakshmananJN00,673478
28018,journals/sigmod/BarbaraCJW01,673478
28019,journals/sigmod/Hammer02,673477
28020,conf/vldb/LabioG96,673477
28021,journals/sigmod/ChaudhuriD97,673477
28022,conf/vldb/ShaferA97,673477
28023,conf/sigmod/ZhangRL96,673477
28024,conf/vldb/EsterKSWX98,673477
28025,journals/vldb/HuangDT99,673477
28026,conf/vldb/GalhardasFSSS01,673477
28027,journals/sigmod/VetterliVS00,673477
28028,conf/sigmod/Dietterich94,673477
28029,conf/sigmod/FernandezS96,673477
28030,journals/sigmod/SouzaS99,673477
28031,journals/vldb/AgrawalHK03,673477
28032,conf/vldb/LiRS99,673477
28033,journals/sigmod/Goethals02,673477
28034,conf/vldb/BonifatiCDS01,673477
28035,conf/vldb/YangKL97,673477
28036,journals/vldb/NanopoulosM02,673477
28037,conf/vldb/BunkerCCMMW01,673477
28038,conf/sigmod/Ramanan02,673477
28039,conf/sigmod/ChaudhuriGGM03,673477
28040,conf/sigmod/RoySSB00,673477
28041,conf/vldb/GottlobKP02,673477
28042,conf/sigmod/TrisoliniLN99,673477
28043,conf/sigmod/RamaswamyRS00,673477
28044,conf/sigmod/VriesMNK02,673477
28045,conf/vldb/Huyn97,673477
28046,journals/sigmod/TaninBS96,673477
28047,conf/vldb/Kotidis01,673477
28048,conf/vldb/JagadishNSSK97,673477
28049,journals/sigmod/TanK03,673477
28050,conf/vldb/Koch03,673477
28051,conf/sigmod/LiefkeS00,673477
28052,conf/vldb/Moerkotte98,673477
28053,conf/vldb/NgH94,673477
28054,conf/vldb/GuptaHQ95,673477
28055,conf/vldb/DattaRT99,673477
28056,conf/sigmod/CarinoKKB01,673477
28057,conf/vldb/GuptaM96,673477
28058,conf/sigmod/FukudaMMT96,673477
28059,conf/vldb/Dayal99,673477
28060,conf/vldb/JarkeKL00,673477
28061,journals/sigmod/HuangKL02,673477
28062,conf/sigmod/AgrawalASY97,673477
28063,conf/vldb/ShahDR03,673477
28064,conf/sigmod/CuiOTS03,673477
28065,journals/tods/CuiWW00,673477
28066,conf/sigmod/ChaudhuriD97,673477
28067,conf/vldb/McKennaBHT96,673476
28068,conf/vldb/BertinoBFS96,673475
28069,conf/sigmod/TheodoulidisAACKS94,673475
28070,conf/vldb/Norvag99,673475
28071,journals/sigmod/Bohlen95,673475
28072,journals/tods/JajodiaSSS01,673475
28073,journals/vldb/ManegoldBK00,673475
28074,journals/sigmod/JensenCEGHJ94,673475
28075,conf/vldb/GoyalHSS95,673475
28076,conf/sigmod/ZhangNDLL01,673475
28077,journals/vldb/JiangE98,673475
28078,conf/vldb/YuSLJ02,673475
28079,journals/sigmod/TsotrasK96,673475
28080,journals/vldb/TempletonHMB95,673475
28081,journals/tods/StoreyCDGS97,673475
28082,conf/vldb/JiangSLB00,673475
28083,conf/vldb/BonczMK99,673475
28084,conf/vldb/IdrisGC94,673475
28085,journals/sigmod/Snodgrass94,673475
28086,conf/sigmod/ChakrabartiM99,673475
28087,journals/tods/BertinoBFS98,673475
28088,journals/vldb/DanYC95,673475
28089,journals/vldb/LiCHH01,673475
28090,conf/vldb/GotoK02,673475
28091,conf/vldb/SeegerBBKSDS01,673475
28092,conf/sigmod/MotakisZ97,673475
28093,conf/sigmod/JajodiaSSB97,673475
28094,conf/sigmod/SistlaW95,673475
28095,conf/sigmod/Dyreson03,673474
28096,journals/tods/DekhtyarRS01,673474
28097,journals/vldb/JiangE98,673474
28098,journals/sigmod/SegevJS95,673474
28099,journals/tods/ChomickiTB01,673474
28100,journals/sigmod/PissinouSEMOPSTD94,673474
28101,journals/tods/WangBBJ97,673474
28102,conf/vldb/BohlenSS96,673474
28103,conf/vldb/JensenL01,673474
28104,journals/sigmod/KokkotosIPS95,673474
28105,conf/sigmod/BettiniWBJ95,673474
28106,journals/sigmod/RamamrithamSSTX96,673474
28107,journals/vldb/AslanM99,673472
28108,journals/vldb/FangGM96,673472
28109,conf/vldb/MohaniaS94,673472
28110,journals/sigmod/ConradEHRSSSV97,673472
28111,conf/vldb/Kleewein96,673472
28112,conf/vldb/CeriCW00,673472
28113,conf/vldb/Schoning03,673472
28114,conf/sigmod/GoldmanW00,673472
28115,conf/vldb/FankhauserGLMT98,673472
28116,conf/vldb/Hess96,673472
28117,journals/sigmod/Datta94,673472
28118,conf/sigmod/Moore95,765557
28119,conf/sigmod/MohanN94,765557
28120,conf/sigmod/LometW98,765557
28121,conf/vldb/CabreraRH95,765557
28122,journals/vldb/PanagosB97,765557
28123,conf/sigmod/ParkKKLPC98,765557
28124,conf/vldb/DeutschT03,765557
28125,journals/vldb/HansonCDERTX98,765557
28126,conf/vldb/MengLLA03,765557
28127,conf/vldb/HardingLM03,765557
28128,conf/vldb/LometT95,765557
28129,conf/vldb/LiuLBHTS03,765557
28130,conf/sigmod/BlottRS96,765557
28131,conf/sigmod/ChaudhuriDY95,765556
28132,conf/vldb/ManegoldBK00,765556
28133,journals/vldb/SteinbrunnMK97,765556
28134,journals/vldb/HarrisR96,765559
28135,conf/sigmod/KornJF97,765559
28136,journals/vldb/HaasCLS97,765559
28137,conf/sigmod/KimCK01,765558
28138,conf/vldb/EvangelidisLS95,765558
28139,conf/vldb/GoyalHSS95,765558
28140,conf/sigmod/Hellerstein00,765558
28141,journals/vldb/LometS97,765558
28142,journals/sigmod/HaritsaS96,765558
28143,journals/vldb/EvangelidisS97,765558
28144,conf/sigmod/KornackerMH97,765558
28145,conf/sigmod/ChenDLT00,765562
28146,conf/sigmod/Larson01,765562
28147,conf/sigmod/IvesFFLW99,765562
28148,conf/vldb/LernerS03,765562
28149,journals/tods/FernandezKSMT02,765562
28150,conf/sigmod/GodfreyGXZ01,765562
28151,conf/vldb/WaasCB01,765562
28152,conf/vldb/RamanRH99,765562
28153,journals/tods/KossmannFDA00,765562
28154,conf/vldb/WangC03,765562
28155,journals/sigmod/Roussopoulos98,765562
28156,journals/sigmod/SouzaS99,765562
28157,conf/vldb/Amer-YahiaCD98,765562
28158,journals/sigmod/GalianoM03,765562
28159,journals/tods/Bohm00,765562
28160,conf/vldb/ChatziantoniouR97,765562
28161,conf/sigmod/LiuPBHPT00,765562
28162,journals/vldb/BraumandlKKKKSS01,765562
28163,journals/sigmod/BrunieK96,765562
28164,conf/sigmod/BunemanDHS96,765562
28165,conf/vldb/PapadiasZMT03,765562
28166,journals/vldb/AgrawalHK03,765562
28167,conf/vldb/Sarawagi95,765562
28168,conf/vldb/GarofalakisG01,765562
28169,journals/vldb/ChakrabartiGRS01,765562
28170,journals/vldb/DesslochHMMT98,765562
28171,conf/vldb/PfoserJT00,765562
28172,conf/vldb/Blum99,765562
28173,conf/vldb/DiaoLCT00,765562
28174,conf/sigmod/QuassWGHLMNRRAUW96,765562
28175,conf/vldb/SadriZZA01,765562
28176,journals/vldb/FahlR97,765562
28177,conf/sigmod/DobraGGR02,765562
28178,conf/sigmod/PapakonstantinouV99,765562
28179,conf/sigmod/BerckenDS00,765562
28180,journals/vldb/MaratheS02,765562
28181,conf/vldb/DiaoF03,765562
28182,journals/vldb/AilamakiDH02,765562
28183,conf/vldb/ShanmugasundaramKSFF01,765562
28184,journals/tods/Ng01,765562
28185,conf/sigmod/Zeller03,765562
28186,conf/sigmod/MaratheS99,765562
28187,journals/vldb/AntoshenkovZ96,765562
28188,journals/sigmod/Wade96,765562
28189,conf/vldb/GrovlenHT98,765562
28190,conf/vldb/HaasB03,765562
28191,conf/vldb/RysNS96,765562
28192,journals/tods/CliffordC94,765562
28193,journals/sigmod/YaoG02,765562
28194,conf/vldb/ShatdalKN94,765562
28195,journals/vldb/IvesHW02,765562
28196,journals/sigmod/Aberer01,765562
28197,journals/vldb/CliftonGB95,765562
28198,conf/sigmod/FegarasM95,765562
28199,journals/tods/Suciu02,765562
28200,conf/sigmod/HaasH01,765562
28201,conf/vldb/Suciu96,765562
28202,journals/sigmod/TaninBS96,765562
28203,conf/sigmod/SeshadriLR94,765562
28204,journals/vldb/Han98,765562
28205,conf/vldb/BhattacharjeePMLCH03,765562
28206,conf/sigmod/DewanSHH94,765562
28207,conf/vldb/YuAA03,765562
28208,conf/vldb/Koch03,765562
28209,conf/sigmod/McIverK94,765562
28210,conf/vldb/WiesnerK01,765562
28211,conf/sigmod/RamanH02,765562
28212,journals/tods/WinslettSQ94,765562
28213,journals/vldb/ClaussenKKW00,765562
28214,journals/sigmod/DongS00,765562
28215,conf/sigmod/Kennamer98,765562
28216,conf/vldb/WangZ00,765562
28217,journals/sigmod/Rosenthal98,765562
28218,conf/sigmod/DasGR03,765562
28219,conf/sigmod/SionAP03,765562
28220,journals/sigmod/MedskerCS95,765562
28221,journals/vldb/BunemanFS00,765562
28222,conf/vldb/GuptaHQ95,765562
28223,conf/vldb/AbiteboulMRVW98,765562
28224,journals/sigmod/Chaudhri98,765562
28225,conf/vldb/GuptaM96,765562
28226,conf/vldb/ShanmugasundaramSBCLPR00,765562
28227,conf/vldb/BerckenS96,765562
28228,conf/vldb/GolabO03,765562
28229,conf/vldb/HalversonBKKRTVWND03,765562
28230,conf/sigmod/JosifovskiSHL02,765562
28231,conf/sigmod/GardarinMP95,765562
28232,conf/sigmod/FranklinJK96,765562
28233,conf/vldb/YuPM03,765562
28234,conf/sigmod/BabcockCD03,765562
28235,journals/sigmod/DoanPSB97,765562
28236,conf/vldb/FegarasE01,765562
28237,conf/vldb/ChakrabartiGRS00,765562
28238,conf/sigmod/PapadopoulosM98,765562
28239,conf/vldb/ChavdaW97,765562
28240,conf/vldb/KoudasS03,765562
28241,journals/sigmod/OoiST03,765562
28242,journals/tods/BaekgaardM95,765562
28243,journals/vldb/ShanmugasundaramSBCLPR01,765562
28244,conf/sigmod/CuiOTS03,765562
28245,conf/sigmod/BrinkhoffKSS94a,765562
28246,conf/vldb/ChaudhuriS01,765562
28247,conf/vldb/AnkerstBKS98,765562
28248,conf/sigmod/HellersteinA00,765562
28249,journals/sigmod/Manola98,765560
28250,conf/vldb/GardarinST96,765560
28251,conf/sigmod/Blakeley94,765560
28252,journals/sigmod/Fong95,765560
28253,conf/vldb/RysNS96,765560
28254,conf/vldb/AmsalegFG95,765560
28255,conf/vldb/GutierrezPST94,765560
28256,conf/vldb/FerrandinaMZFM95,765560
28257,conf/vldb/FerrandinaMZ94,765560
28258,journals/sigmod/Wiegand02,765560
28259,journals/sigmod/RashidS00,765560
28260,conf/sigmod/CookWZ94,765560
28261,journals/sigmod/GamacheS95,765560
28262,conf/sigmod/GardarinMP95,765560
28263,journals/vldb/PapazogluK97a,765560
28264,journals/vldb/PapazogluK97,765560
28265,conf/sigmod/ReissK03,765564
28266,journals/vldb/KraissW98,765564
28267,journals/vldb/BohmAnY97,765564
28268,conf/sigmod/BohmA96,765564
